idrecibo,fecha_emision,fecha_efecto,idpoliza,situacion,origen,importe_prima,importe_consorcio,importe_comision 
6126,2021-06-20,2021-06-21,1287,CO,AU,28676,26,37
6127,2021-03-24,2021-03-25,1853,AN,MA,435,20,37
6128,2021-09-06,2021-09-07,71,AN,MA,54087,11,72
6129,2020-11-05,2020-11-06,1210,CO,MA,78360,21,69
6130,2022-07-02,2022-07-03,1327,CO,AU,13393,16,10
6131,2021-10-21,2021-10-22,243,AN,AU,53603,5,48
6132,2021-12-13,2021-12-14,3,CO,AU,74314,33,48
6133,2021-07-31,2021-08-01,1485,CO,AU,13880,32,87
6134,2022-01-18,2022-01-19,1209,AN,AU,40132,5,75
6135,2022-05-10,2022-05-11,1882,AN,AU,85815,8,42
6136,2021-08-27,2021-08-28,1554,AN,AU,24562,26,30
6137,2021-05-16,2021-05-17,69,AN,AU,89916,19,98
6138,2021-07-08,2021-07-09,1745,CO,MA,98027,27,8
6139,2022-02-15,2022-02-16,1849,CO,MA,70523,30,35
6140,2021-08-27,2021-08-28,19,CO,MA,23980,31,66
6141,2021-10-13,2021-10-14,1246,CO,MA,79506,12,88
6142,2022-01-05,2022-01-06,547,AN,MA,14241,10,53
6143,2022-05-12,2022-05-13,874,AN,AU,99510,2,56
6144,2021-07-03,2021-07-04,1341,AN,MA,65567,9,8
6145,2022-01-30,2022-01-31,1438,CO,AU,39599,2,34
6146,2022-05-13,2022-05-14,1359,CO,MA,61585,13,76
6147,2022-05-29,2022-05-30,1542,AN,MA,35415,17,79
6148,2021-12-12,2021-12-13,512,CO,AU,96102,21,96
6149,2021-11-08,2021-11-09,1640,CO,MA,21116,16,93
6150,2020-10-28,2020-10-29,1266,AN,MA,83826,29,26
6151,2021-02-28,2021-03-01,1851,CO,MA,99930,2,81
6152,2022-02-02,2022-02-03,1253,CO,MA,77943,19,30
6153,2022-07-03,2022-07-04,697,AN,MA,76390,15,78
6154,2021-03-13,2021-03-14,1860,CO,MA,62887,34,28
6155,2022-05-11,2022-05-12,1256,AN,AU,92863,10,65
6156,2021-02-20,2021-02-21,1412,AN,AU,97191,33,95
6157,2022-05-05,2022-05-06,18,CO,AU,33451,33,1
6158,2022-02-27,2022-02-28,1782,AN,AU,40403,20,56
6159,2021-11-08,2021-11-09,783,CO,MA,84615,23,91
6160,2021-09-23,2021-09-24,1831,CO,AU,92878,5,43
6161,2021-01-19,2021-01-20,1634,CO,AU,19895,30,3
6162,2021-01-22,2021-01-23,1774,AN,AU,38511,29,81
6163,2022-06-08,2022-06-09,315,AN,MA,37323,11,80
6164,2021-05-12,2021-05-13,1253,AN,MA,13100,32,20
6165,2020-10-18,2020-10-19,1568,CO,AU,15483,23,67
6166,2021-04-14,2021-04-15,1741,AN,MA,83185,18,27
6167,2020-11-07,2020-11-08,1677,CO,AU,3482,16,80
6168,2022-02-06,2022-02-07,216,AN,MA,8623,25,16
6169,2021-04-27,2021-04-28,1279,AN,AU,3961,7,4
6170,2020-10-23,2020-10-24,1453,AN,AU,13315,27,56
6171,2021-03-23,2021-03-24,970,AN,AU,47308,20,98
6172,2022-03-28,2022-03-29,1469,CO,AU,98143,31,71
6173,2022-04-13,2022-04-14,802,CO,MA,97442,16,84
6174,2021-10-20,2021-10-21,1934,AN,MA,33453,19,74
6175,2022-04-16,2022-04-17,990,AN,AU,59333,4,92
6176,2021-09-17,2021-09-18,409,CO,MA,2498,28,95
6177,2022-01-15,2022-01-16,1949,CO,MA,82112,13,3
6178,2021-01-28,2021-01-29,1467,CO,MA,73884,18,15
6179,2022-04-30,2022-05-01,832,AN,AU,96014,15,43
6180,2022-03-13,2022-03-14,773,AN,AU,33213,1,69
6181,2021-09-30,2021-10-01,1847,AN,AU,36804,11,87
6182,2021-12-11,2021-12-12,22,AN,MA,31013,7,34
6183,2021-02-17,2021-02-18,1352,CO,MA,39797,18,72
6184,2022-01-18,2022-01-19,767,CO,AU,26343,10,56
6185,2021-07-31,2021-08-01,1356,CO,AU,92739,2,74
6186,2021-03-12,2021-03-13,1778,CO,AU,33418,25,67
6187,2021-09-18,2021-09-19,580,AN,AU,12381,7,61
6188,2022-01-22,2022-01-23,1764,AN,MA,30616,3,8
6189,2021-07-16,2021-07-17,1006,CO,MA,20161,28,60
6190,2020-10-28,2020-10-29,1583,AN,MA,9914,25,28
6191,2021-02-10,2021-02-11,1493,CO,AU,34478,11,36
6192,2022-02-26,2022-02-27,1467,AN,MA,12469,5,7
6193,2022-04-15,2022-04-16,1330,CO,MA,48899,22,6
6194,2022-01-26,2022-01-27,1063,CO,MA,49815,13,53
6195,2021-08-01,2021-08-02,1399,CO,MA,52867,7,54
6196,2022-03-19,2022-03-20,1668,AN,MA,41537,14,82
6197,2021-11-26,2021-11-27,557,AN,MA,81153,29,35
6198,2021-08-20,2021-08-21,588,CO,MA,55606,1,62
6199,2021-05-09,2021-05-10,1538,CO,MA,96341,30,75
6200,2021-03-18,2021-03-19,996,AN,MA,38464,19,54
6201,2021-05-16,2021-05-17,1343,CO,MA,10442,4,25
6202,2022-01-17,2022-01-18,1331,AN,AU,32818,6,75
6203,2021-01-09,2021-01-10,1847,AN,AU,39985,16,92
6204,2021-08-19,2021-08-20,1090,CO,MA,80826,5,70
6205,2020-11-04,2020-11-05,725,CO,AU,49457,1,7
6206,2020-11-03,2020-11-04,1052,CO,AU,47179,6,8
6207,2022-05-03,2022-05-04,1222,CO,AU,76991,12,88
6208,2022-06-26,2022-06-27,1604,CO,MA,82678,7,1
6209,2021-01-23,2021-01-24,688,AN,AU,16158,33,15
6210,2021-02-19,2021-02-20,322,CO,AU,70289,4,20
6211,2021-10-30,2021-10-31,1639,CO,AU,21137,20,50
6212,2021-06-15,2021-06-16,1356,CO,MA,5179,6,67
6213,2021-10-14,2021-10-15,1479,AN,MA,14975,11,52
6214,2020-12-28,2020-12-29,492,AN,MA,67484,6,68
6215,2021-12-30,2021-12-31,1973,CO,AU,88598,31,45
6216,2021-03-14,2021-03-15,1499,AN,AU,23497,34,37
6217,2021-08-27,2021-08-28,1007,AN,AU,85697,13,53
6218,2021-06-01,2021-06-02,1583,CO,AU,63421,19,64
6219,2021-05-03,2021-05-04,339,CO,AU,93917,5,40
6220,2022-01-20,2022-01-21,1665,CO,AU,30119,22,44
6221,2022-03-05,2022-03-06,1830,AN,AU,68235,12,61
6222,2020-11-20,2020-11-21,123,AN,MA,82039,19,77
6223,2021-04-14,2021-04-15,308,CO,MA,50312,28,6
6224,2022-02-18,2022-02-19,1596,CO,MA,26540,6,20
6225,2021-11-28,2021-11-29,1100,CO,AU,65917,34,45
6226,2020-10-25,2020-10-26,106,CO,AU,17387,10,93
6227,2021-01-27,2021-01-28,1010,AN,AU,61296,7,28
6228,2021-10-27,2021-10-28,455,CO,AU,7659,11,59
6229,2021-09-27,2021-09-28,1258,CO,AU,35709,34,70
6230,2021-10-16,2021-10-17,1345,AN,MA,88402,4,43
6231,2021-02-03,2021-02-04,1147,AN,AU,422,6,58
6232,2022-02-03,2022-02-04,437,CO,AU,51361,2,12
6233,2020-11-04,2020-11-05,755,CO,AU,74677,21,12
6234,2021-07-24,2021-07-25,1389,AN,AU,59558,7,71
6235,2022-05-14,2022-05-15,526,AN,MA,39915,16,93
6236,2022-07-03,2022-07-04,1326,CO,MA,80926,13,50
6237,2022-03-13,2022-03-14,798,CO,MA,79355,1,64
6238,2021-03-02,2021-03-03,1028,CO,AU,66959,10,94
6239,2021-08-22,2021-08-23,354,AN,MA,84747,8,67
6240,2021-08-26,2021-08-27,1454,AN,AU,57945,5,94
6241,2021-08-07,2021-08-08,898,AN,AU,86473,5,90
6242,2020-12-14,2020-12-15,1423,CO,MA,57069,24,19
6243,2020-10-21,2020-10-22,1073,AN,AU,50257,2,81
6244,2021-07-05,2021-07-06,52,CO,MA,41974,10,60
6245,2021-05-22,2021-05-23,1532,CO,MA,96876,30,63
6246,2022-01-23,2022-01-24,797,AN,MA,88793,30,46
6247,2021-03-25,2021-03-26,1539,AN,MA,26469,3,80
6248,2021-12-11,2021-12-12,982,CO,MA,82134,11,30
6249,2021-02-09,2021-02-10,743,AN,MA,74909,8,62
6250,2021-05-25,2021-05-26,1611,CO,AU,31001,31,13
6251,2021-09-02,2021-09-03,1019,CO,MA,47152,21,64
6252,2022-05-02,2022-05-03,400,AN,MA,22886,28,65
6253,2020-12-01,2020-12-02,261,CO,MA,7989,19,68
6254,2021-05-24,2021-05-25,225,AN,AU,73777,21,48
6255,2022-06-04,2022-06-05,1380,CO,MA,65967,6,41
6256,2021-11-23,2021-11-24,1094,AN,AU,77647,12,18
6257,2022-02-23,2022-02-24,1825,CO,MA,98228,9,15
6258,2022-02-02,2022-02-03,899,AN,MA,88636,15,51
6259,2022-02-10,2022-02-11,528,AN,AU,82868,14,7
6260,2022-02-21,2022-02-22,658,CO,AU,34192,33,48
6261,2022-05-05,2022-05-06,1825,AN,MA,41010,23,42
6262,2021-07-21,2021-07-22,1057,CO,MA,57263,10,55
6263,2021-05-07,2021-05-08,1216,CO,AU,64506,5,80
6264,2022-03-07,2022-03-08,366,AN,AU,90185,25,20
6265,2021-11-18,2021-11-19,650,AN,MA,76824,13,32
6266,2021-08-26,2021-08-27,530,CO,MA,20342,12,62
6267,2022-07-02,2022-07-03,524,AN,MA,63524,9,30
6268,2022-05-12,2022-05-13,1600,AN,MA,15645,12,67
6269,2021-01-14,2021-01-15,1080,AN,AU,83117,23,45
6270,2021-05-09,2021-05-10,1860,AN,AU,39641,10,43
6271,2021-10-11,2021-10-12,1055,AN,MA,91664,16,35
6272,2021-12-30,2021-12-31,1816,CO,MA,82828,13,1
6273,2020-10-26,2020-10-27,1075,CO,AU,66318,5,58
6274,2021-09-24,2021-09-25,1206,CO,AU,87362,17,53
6275,2020-11-01,2020-11-02,1757,CO,AU,65261,32,22
6276,2022-02-08,2022-02-09,1000,CO,MA,33119,15,22
6277,2021-05-07,2021-05-08,1223,CO,AU,92979,10,61
6278,2021-08-30,2021-08-31,1343,CO,MA,42095,4,88
6279,2021-05-01,2021-05-02,1425,AN,AU,12047,21,58
6280,2021-01-19,2021-01-20,596,AN,AU,59959,12,46
6281,2021-12-23,2021-12-24,1276,AN,MA,98850,23,73
6282,2020-11-21,2020-11-22,1713,AN,AU,86064,17,11
6283,2020-11-29,2020-11-30,1490,AN,AU,4052,1,95
6284,2021-10-26,2021-10-27,1387,AN,MA,73357,3,55
6285,2021-07-26,2021-07-27,118,CO,AU,85156,17,38
6286,2022-06-18,2022-06-19,195,AN,MA,17067,26,37
6287,2021-05-23,2021-05-24,1204,CO,AU,33951,24,86
6288,2022-02-12,2022-02-13,1316,CO,AU,21306,15,64
6289,2021-01-12,2021-01-13,661,CO,AU,27940,4,20
6290,2022-06-27,2022-06-28,1852,AN,AU,18208,5,38
6291,2022-05-07,2022-05-08,53,CO,AU,630,15,8
6292,2021-03-29,2021-03-30,1070,CO,AU,1705,22,96
6293,2020-11-04,2020-11-05,1766,AN,AU,92528,16,77
6294,2022-05-30,2022-05-31,1847,CO,MA,68987,21,18
6295,2022-04-20,2022-04-21,177,CO,AU,33598,21,46
6296,2022-04-08,2022-04-09,1396,CO,AU,16181,33,37
6297,2021-12-05,2021-12-06,969,AN,AU,55670,1,58
6298,2021-08-21,2021-08-22,596,CO,AU,30085,18,3
6299,2021-07-23,2021-07-24,446,CO,MA,90972,10,58
6300,2021-12-01,2021-12-02,122,CO,MA,8288,3,92
6301,2021-11-22,2021-11-23,620,CO,AU,75698,16,81
6302,2021-12-24,2021-12-25,534,AN,MA,87889,10,80
6303,2022-06-16,2022-06-17,730,AN,MA,79362,27,68
6304,2022-03-07,2022-03-08,289,CO,AU,85191,11,79
6305,2021-06-06,2021-06-07,1827,CO,MA,27064,30,21
6306,2021-12-07,2021-12-08,1460,CO,AU,89181,14,18
6307,2022-05-15,2022-05-16,1512,CO,MA,15195,8,23
6308,2021-11-14,2021-11-15,53,CO,AU,95006,23,71
6309,2021-12-26,2021-12-27,1557,AN,MA,43682,3,15
6310,2022-05-02,2022-05-03,22,AN,MA,57705,2,13
6311,2022-01-13,2022-01-14,1886,CO,MA,29617,30,80
6312,2022-05-30,2022-05-31,1952,AN,MA,77255,25,12
6313,2021-01-16,2021-01-17,1626,CO,AU,73028,21,1
6314,2022-06-22,2022-06-23,1256,CO,MA,56307,29,46
6315,2021-06-24,2021-06-25,1189,AN,AU,2567,2,84
6316,2022-06-16,2022-06-17,204,AN,MA,4358,11,19
6317,2021-11-23,2021-11-24,527,CO,MA,33655,16,54
6318,2021-12-18,2021-12-19,176,AN,MA,30067,1,67
6319,2020-12-27,2020-12-28,58,AN,AU,60799,26,82
6320,2022-02-04,2022-02-05,1792,CO,AU,97209,31,89
6321,2020-10-29,2020-10-30,1696,AN,MA,75020,26,93
6322,2020-12-07,2020-12-08,1956,CO,AU,26336,12,7
6323,2021-07-19,2021-07-20,668,CO,AU,73708,26,8
6324,2021-12-03,2021-12-04,1639,AN,MA,45280,32,51
6325,2022-06-24,2022-06-25,490,CO,AU,21133,19,83
6326,2021-09-28,2021-09-29,635,CO,AU,35355,32,22
6327,2021-06-05,2021-06-06,1081,CO,MA,89589,29,36
6328,2021-01-17,2021-01-18,8,CO,MA,33361,34,79
6329,2021-12-16,2021-12-17,468,CO,AU,45144,2,72
6330,2022-06-22,2022-06-23,57,AN,AU,67133,6,12
6331,2021-06-08,2021-06-09,1264,AN,MA,91699,10,83
6332,2020-10-20,2020-10-21,193,AN,MA,51671,22,4
6333,2022-03-06,2022-03-07,1834,CO,AU,77360,14,99
6334,2021-12-06,2021-12-07,458,CO,AU,2657,29,7
6335,2021-10-25,2021-10-26,410,AN,MA,58208,8,16
6336,2022-06-20,2022-06-21,384,AN,MA,11407,12,55
6337,2021-03-01,2021-03-02,559,AN,AU,1521,4,5
6338,2021-01-11,2021-01-12,1871,AN,MA,30226,3,66
6339,2021-03-26,2021-03-27,1780,CO,AU,44520,22,46
6340,2022-05-27,2022-05-28,1606,CO,AU,86812,28,83
6341,2020-10-18,2020-10-19,1878,AN,MA,40684,19,71
6342,2021-03-27,2021-03-28,439,AN,MA,78783,34,33
6343,2022-01-19,2022-01-20,1238,AN,AU,24988,33,4
6344,2021-07-30,2021-07-31,340,CO,AU,69349,30,92
6345,2022-04-03,2022-04-04,221,AN,MA,53388,21,77
6346,2022-03-10,2022-03-11,1235,AN,AU,70944,22,82
6347,2021-08-18,2021-08-19,1516,CO,MA,57463,2,65
6348,2022-01-04,2022-01-05,939,AN,MA,12763,20,55
6349,2021-02-24,2021-02-25,44,AN,MA,90402,6,22
6350,2020-10-10,2020-10-11,1060,CO,AU,11729,17,69
6351,2022-01-02,2022-01-03,1211,CO,AU,51875,30,3
6352,2021-02-07,2021-02-08,1644,CO,MA,28087,32,99
6353,2021-01-10,2021-01-11,1868,AN,MA,34857,1,80
6354,2021-10-24,2021-10-25,571,CO,AU,21609,30,64
6355,2022-06-13,2022-06-14,949,CO,AU,55649,25,37
6356,2022-04-28,2022-04-29,724,AN,AU,25754,30,75
6357,2022-04-03,2022-04-04,861,CO,MA,41504,25,18
6358,2021-11-20,2021-11-21,987,AN,AU,72220,11,94
6359,2021-01-05,2021-01-06,1596,CO,AU,42810,1,55
6360,2021-05-16,2021-05-17,1766,AN,AU,93423,34,5
6361,2020-11-13,2020-11-14,1951,AN,MA,92907,32,38
6362,2022-06-04,2022-06-05,1467,CO,AU,53445,11,42
6363,2021-10-27,2021-10-28,1386,AN,MA,32646,30,65
6364,2022-06-11,2022-06-12,965,CO,MA,274,16,41
6365,2021-03-17,2021-03-18,266,CO,MA,26582,29,91
6366,2021-07-07,2021-07-08,1050,CO,MA,70348,27,38
6367,2021-09-29,2021-09-30,1904,AN,AU,55133,6,91
6368,2021-08-22,2021-08-23,1435,CO,MA,46145,34,73
6369,2022-05-02,2022-05-03,152,CO,AU,87890,13,92
6370,2022-03-07,2022-03-08,1581,CO,AU,67981,1,25
6371,2022-05-19,2022-05-20,162,CO,AU,46064,22,87
6372,2020-12-21,2020-12-22,1374,CO,AU,11205,24,21
6373,2021-05-12,2021-05-13,919,AN,MA,59492,4,1
6374,2022-03-30,2022-03-31,64,AN,MA,16467,4,94
6375,2021-08-23,2021-08-24,1759,AN,MA,80747,28,75
6376,2022-04-09,2022-04-10,745,CO,AU,85395,33,90
6377,2021-04-18,2021-04-19,161,AN,AU,19135,18,56
6378,2022-04-21,2022-04-22,847,CO,MA,8679,12,71
6379,2021-01-24,2021-01-25,838,AN,AU,74895,27,24
6380,2021-01-20,2021-01-21,840,CO,AU,13315,33,84
6381,2021-05-27,2021-05-28,518,CO,MA,96934,26,62
6382,2021-01-20,2021-01-21,1052,AN,AU,96024,24,47
6383,2021-01-16,2021-01-17,533,AN,AU,83472,8,67
6384,2021-08-13,2021-08-14,1050,CO,AU,21069,11,97
6385,2022-06-18,2022-06-19,1625,CO,MA,14317,31,42
6386,2022-04-06,2022-04-07,1243,AN,AU,91672,6,58
6387,2021-09-24,2021-09-25,1646,AN,MA,23302,18,92
6388,2021-07-24,2021-07-25,1360,CO,AU,36392,21,98
6389,2021-07-20,2021-07-21,472,AN,AU,1689,31,6
6390,2020-11-06,2020-11-07,431,AN,AU,11921,6,55
6391,2021-02-10,2021-02-11,1640,CO,AU,82452,19,75
6392,2021-05-08,2021-05-09,1474,CO,MA,55897,11,49
6393,2021-03-25,2021-03-26,716,CO,AU,93486,26,77
6394,2022-06-27,2022-06-28,215,AN,AU,51828,3,31
6395,2021-11-21,2021-11-22,1438,AN,AU,65751,6,56
6396,2021-06-26,2021-06-27,829,AN,MA,53526,32,78
6397,2021-03-23,2021-03-24,1680,CO,MA,1801,12,36
6398,2020-12-20,2020-12-21,1325,CO,MA,61984,25,93
6399,2022-03-12,2022-03-13,1908,AN,MA,83610,14,88
6400,2021-01-25,2021-01-26,990,AN,MA,11531,1,44
6401,2021-02-08,2021-02-09,1097,AN,AU,42838,34,63
6402,2022-06-19,2022-06-20,1239,CO,MA,92619,27,94
6403,2022-05-13,2022-05-14,212,AN,AU,21925,31,42
6404,2021-08-03,2021-08-04,1070,CO,AU,65423,18,19
6405,2022-04-20,2022-04-21,362,CO,AU,11370,32,49
6406,2020-12-09,2020-12-10,522,CO,AU,85388,1,42
6407,2021-02-19,2021-02-20,1316,AN,AU,63522,22,42
6408,2021-03-18,2021-03-19,991,CO,MA,94251,24,72
6409,2021-08-14,2021-08-15,838,CO,MA,29078,1,71
6410,2022-04-22,2022-04-23,1791,CO,AU,87482,6,81
6411,2021-08-04,2021-08-05,1891,CO,AU,89039,22,7
6412,2021-10-17,2021-10-18,1936,AN,MA,52066,34,57
6413,2022-04-11,2022-04-12,208,CO,MA,80619,21,43
6414,2020-10-22,2020-10-23,1704,AN,AU,98252,10,28
6415,2022-05-23,2022-05-24,880,AN,MA,56792,2,91
6416,2021-12-11,2021-12-12,1095,AN,AU,90258,25,32
6417,2021-08-18,2021-08-19,1343,AN,MA,37911,17,80
6418,2021-03-07,2021-03-08,115,CO,AU,58490,30,88
6419,2021-09-10,2021-09-11,1983,AN,AU,10209,6,90
6420,2020-11-12,2020-11-13,1561,CO,AU,35559,11,92
6421,2022-06-23,2022-06-24,273,AN,MA,68928,17,13
6422,2020-10-24,2020-10-25,1233,CO,AU,37467,21,10
6423,2021-08-11,2021-08-12,565,CO,AU,34017,29,34
6424,2022-02-13,2022-02-14,1922,CO,MA,85484,15,18
6425,2021-08-27,2021-08-28,1784,AN,MA,43740,4,93
6426,2020-11-19,2020-11-20,1991,CO,MA,37372,12,36
6427,2021-04-28,2021-04-29,1289,AN,MA,69422,31,47
6428,2022-04-12,2022-04-13,744,AN,MA,97550,5,67
6429,2021-10-22,2021-10-23,962,CO,MA,95403,20,48
6430,2021-03-06,2021-03-07,1310,AN,AU,43489,21,86
6431,2021-09-25,2021-09-26,470,CO,MA,98243,16,87
6432,2021-12-19,2021-12-20,177,AN,AU,31527,27,35
6433,2022-04-01,2022-04-02,730,AN,AU,6307,2,59
6434,2022-06-22,2022-06-23,1313,CO,AU,44431,8,89
6435,2021-03-21,2021-03-22,1915,AN,MA,40519,23,19
6436,2021-11-15,2021-11-16,1611,AN,AU,89506,33,3
6437,2021-10-14,2021-10-15,1438,AN,MA,35575,14,46
6438,2022-05-18,2022-05-19,395,CO,MA,67133,32,40
6439,2020-11-29,2020-11-30,1129,CO,AU,42294,9,9
6440,2020-12-15,2020-12-16,619,CO,MA,48355,22,95
6441,2021-08-30,2021-08-31,576,CO,MA,70355,20,46
6442,2022-03-31,2022-04-01,742,CO,AU,72652,34,43
6443,2020-12-11,2020-12-12,1706,CO,MA,45978,17,78
6444,2020-11-10,2020-11-11,177,CO,AU,93458,14,31
6445,2020-10-12,2020-10-13,323,AN,AU,9555,12,58
6446,2021-02-18,2021-02-19,1802,AN,AU,66872,6,92
6447,2022-01-07,2022-01-08,1981,CO,MA,52280,17,52
6448,2021-04-19,2021-04-20,1334,CO,MA,60387,27,17
6449,2021-12-12,2021-12-13,7,AN,AU,39167,26,32
6450,2022-04-08,2022-04-09,72,CO,MA,50782,26,96
6451,2020-11-24,2020-11-25,778,AN,AU,36320,34,9
6452,2020-10-17,2020-10-18,689,AN,MA,56098,11,11
6453,2021-12-16,2021-12-17,1992,CO,AU,55658,28,3
6454,2021-04-29,2021-04-30,1036,AN,AU,80812,14,34
6455,2021-01-01,2021-01-02,1630,AN,MA,23521,30,45
6456,2020-11-24,2020-11-25,323,AN,AU,55813,24,21
6457,2021-07-30,2021-07-31,850,CO,AU,66896,25,85
6458,2022-05-09,2022-05-10,1626,CO,AU,27133,2,82
6459,2021-12-18,2021-12-19,1813,CO,AU,75410,14,20
6460,2021-01-04,2021-01-05,1272,CO,AU,41267,27,1
6461,2022-03-25,2022-03-26,1062,AN,MA,20922,28,36
6462,2021-01-15,2021-01-16,1242,CO,AU,96991,23,51
6463,2020-12-16,2020-12-17,551,CO,MA,86711,8,10
6464,2021-11-01,2021-11-02,361,AN,MA,80715,23,13
6465,2021-09-21,2021-09-22,1316,CO,MA,669,22,15
6466,2020-12-11,2020-12-12,86,AN,AU,78830,8,3
6467,2021-03-27,2021-03-28,724,CO,AU,11270,14,17
6468,2021-06-04,2021-06-05,1224,AN,AU,51912,18,22
6469,2021-05-12,2021-05-13,397,CO,AU,17973,11,41
6470,2020-11-05,2020-11-06,1706,AN,AU,87027,34,44
6471,2021-10-20,2021-10-21,987,AN,AU,95423,4,91
6472,2020-10-10,2020-10-11,1484,CO,MA,37747,8,57
6473,2022-01-11,2022-01-12,1754,CO,AU,9082,13,68
6474,2022-04-02,2022-04-03,1182,CO,MA,16410,6,49
6475,2020-11-09,2020-11-10,70,AN,MA,19958,23,93
6476,2021-11-24,2021-11-25,1274,CO,AU,97260,6,61
6477,2021-08-22,2021-08-23,1150,AN,AU,48699,32,92
6478,2022-04-01,2022-04-02,390,CO,AU,64263,25,6
6479,2021-06-09,2021-06-10,1061,AN,AU,22305,14,57
6480,2021-03-26,2021-03-27,1236,AN,MA,29649,31,1
6481,2022-04-22,2022-04-23,1233,CO,MA,50349,20,61
6482,2022-06-24,2022-06-25,1123,AN,AU,79925,31,86
6483,2021-04-07,2021-04-08,56,CO,MA,84374,10,35
6484,2021-04-02,2021-04-03,479,CO,MA,62321,28,67
6485,2021-09-20,2021-09-21,604,AN,MA,57768,22,22
6486,2020-11-18,2020-11-19,479,CO,MA,453,14,74
6487,2020-11-09,2020-11-10,1466,AN,MA,39514,8,13
6488,2021-09-15,2021-09-16,1981,AN,AU,82379,32,45
6489,2021-11-04,2021-11-05,1387,CO,AU,66558,33,79
6490,2021-06-14,2021-06-15,1818,CO,AU,27535,31,99
6491,2021-01-18,2021-01-19,1775,AN,MA,10171,20,50
6492,2021-02-22,2021-02-23,391,AN,MA,46618,34,71
6493,2021-07-27,2021-07-28,1336,AN,AU,9971,1,74
6494,2021-12-13,2021-12-14,242,AN,MA,55881,23,89
6495,2021-08-16,2021-08-17,32,AN,MA,54008,29,86
6496,2020-11-30,2020-12-01,219,AN,MA,63851,10,76
6497,2022-06-29,2022-06-30,84,CO,AU,52064,34,64
6498,2022-05-04,2022-05-05,372,CO,MA,4835,10,88
6499,2022-03-08,2022-03-09,295,AN,AU,16246,27,87
6500,2021-06-05,2021-06-06,797,AN,AU,50374,29,2
6501,2020-11-03,2020-11-04,652,AN,MA,26600,22,90
6502,2021-02-16,2021-02-17,647,CO,MA,94263,19,3
6503,2022-04-14,2022-04-15,1881,CO,AU,16753,12,44
6504,2021-04-13,2021-04-14,1417,AN,MA,57044,14,38
6505,2021-08-01,2021-08-02,1686,AN,AU,16355,18,50
6506,2021-11-02,2021-11-03,1322,AN,AU,79937,16,1
6507,2021-04-19,2021-04-20,1610,CO,AU,94599,20,96
6508,2022-02-08,2022-02-09,637,CO,MA,30063,33,53
6509,2021-11-10,2021-11-11,222,AN,MA,45459,14,20
6510,2021-09-24,2021-09-25,982,AN,MA,32413,30,9
6511,2021-03-22,2021-03-23,1858,AN,AU,37773,8,27
6512,2021-07-31,2021-08-01,1661,CO,MA,48629,33,5
6513,2022-01-21,2022-01-22,41,AN,AU,25497,8,70
6514,2021-08-05,2021-08-06,39,AN,MA,67736,25,74
6515,2022-06-15,2022-06-16,891,CO,AU,67978,2,10
6516,2022-02-15,2022-02-16,941,CO,MA,16848,29,31
6517,2021-11-15,2021-11-16,1477,CO,MA,92665,18,44
6518,2022-02-11,2022-02-12,1769,CO,AU,51946,25,61
6519,2022-06-10,2022-06-11,97,CO,AU,86165,25,13
6520,2021-08-20,2021-08-21,1968,CO,AU,93598,19,50
6521,2022-01-23,2022-01-24,836,CO,AU,73388,26,42
6522,2021-01-13,2021-01-14,368,AN,MA,74870,32,42
6523,2021-03-06,2021-03-07,1002,AN,MA,55560,7,83
6524,2021-04-09,2021-04-10,1756,AN,AU,87656,13,89
6525,2021-12-20,2021-12-21,710,AN,AU,58028,23,96
6526,2022-06-03,2022-06-04,1105,AN,MA,16113,2,60
6527,2021-11-16,2021-11-17,1686,AN,MA,69330,26,27
6528,2022-02-26,2022-02-27,730,CO,MA,30078,12,22
6529,2021-03-28,2021-03-29,384,CO,AU,67663,32,8
6530,2021-11-27,2021-11-28,1706,AN,AU,49579,13,63
6531,2021-03-24,2021-03-25,1521,AN,MA,51089,7,63
6532,2021-04-26,2021-04-27,818,CO,AU,58170,31,13
6533,2022-05-16,2022-05-17,54,CO,AU,21103,7,38
6534,2022-06-02,2022-06-03,880,CO,MA,8113,21,90
6535,2021-01-14,2021-01-15,294,CO,AU,58619,11,48
6536,2021-11-29,2021-11-30,1875,CO,MA,28158,12,89
6537,2021-12-08,2021-12-09,1607,CO,AU,36804,11,93
6538,2022-01-28,2022-01-29,177,CO,AU,51670,26,97
6539,2021-05-08,2021-05-09,1686,CO,AU,87422,26,15
6540,2021-08-11,2021-08-12,1945,AN,MA,23904,26,50
6541,2021-11-24,2021-11-25,237,AN,AU,58563,20,79
6542,2021-12-20,2021-12-21,1453,AN,AU,33109,13,22
6543,2020-10-30,2020-10-31,1608,CO,MA,60942,21,8
6544,2021-11-09,2021-11-10,1933,CO,MA,13706,25,76
6545,2021-10-02,2021-10-03,529,CO,AU,62622,9,60
6546,2021-06-28,2021-06-29,1696,CO,MA,12168,15,52
6547,2021-12-18,2021-12-19,1794,CO,MA,65968,24,60
6548,2021-10-16,2021-10-17,1585,AN,MA,73879,12,11
6549,2022-02-05,2022-02-06,1352,AN,MA,25299,27,39
6550,2021-02-21,2021-02-22,1865,CO,MA,71368,8,94
6551,2021-04-09,2021-04-10,1997,CO,AU,62120,16,90
6552,2020-12-08,2020-12-09,946,CO,AU,16463,33,94
6553,2022-05-28,2022-05-29,211,AN,AU,86105,31,86
