idpago,idsiniestro,estado,fecha_pago,importe_pago,tipo_pago 
5323,371,CO,2020-10-18,24837,E
5324,380,CO,2021-08-14,78724,E
5325,2072,CO,2022-02-03,40331,T
5326,2784,AN,9999-12-31,65917,T
5327,1330,AN,9999-12-31,17377,E
5328,2181,CO,2022-03-30,74438,T
5329,562,CO,2022-01-01,15073,E
5330,1847,CO,2021-12-31,47706,T
5331,364,CO,2022-05-03,51805,T
5332,2851,CO,2021-01-25,20973,T
5333,1619,CO,2021-11-23,80423,E
5334,2303,AN,9999-12-31,42960,E
5335,3602,AN,9999-12-31,47898,T
5336,3235,CO,2021-04-25,13364,E
5337,1307,CO,2022-06-11,2653,E
5338,1361,CO,2021-07-08,57584,T
5339,1343,CO,2020-10-14,9221,T
5340,31,AN,9999-12-31,11331,E
5341,2694,AN,9999-12-31,91942,T
5342,2880,AN,9999-12-31,10640,E
5343,2787,CO,2022-04-27,60063,T
5344,450,CO,2021-10-30,85274,E
5345,3214,CO,2022-01-19,32597,E
5346,2465,CO,2021-05-23,68349,E
5347,3673,AN,9999-12-31,65634,E
5348,1050,CO,2021-07-06,62370,E
5349,3873,AN,9999-12-31,26604,T
5350,2175,CO,2022-06-07,80410,T
5351,1127,AN,9999-12-31,30637,T
5352,1844,CO,2021-08-29,68893,T
5353,2540,AN,9999-12-31,69376,T
5354,760,CO,2022-06-05,9855,T
5355,3066,CO,2021-09-13,87993,E
5356,3220,CO,2021-07-04,34721,T
5357,2609,CO,2022-05-12,78880,E
5358,89,CO,2022-02-11,27167,E
5359,2706,CO,2021-09-06,80644,E
5360,3553,CO,2020-12-20,67219,E
5361,1822,CO,2021-04-20,32198,T
5362,2376,CO,2021-06-14,2801,T
5363,1526,CO,2022-02-13,84342,E
5364,1970,AN,9999-12-31,23486,T
5365,2666,AN,9999-12-31,48801,T
5366,93,CO,2021-10-26,5293,T
5367,1832,CO,2022-04-17,31916,E
5368,3594,CO,2021-05-28,25471,T
5369,524,AN,9999-12-31,62585,E
5370,1384,AN,9999-12-31,29279,T
5371,856,CO,2020-11-29,93865,E
5372,2494,CO,2020-10-26,1742,T
5373,2888,AN,9999-12-31,57675,T
5374,1675,CO,2021-04-14,24203,E
5375,2469,AN,9999-12-31,20810,E
5376,930,AN,9999-12-31,75036,E
5377,349,AN,9999-12-31,37288,E
5378,2778,AN,9999-12-31,49678,T
5379,1678,AN,9999-12-31,59437,T
5380,55,CO,2021-03-19,76925,E
5381,3758,AN,9999-12-31,23238,T
5382,2978,CO,2021-05-24,93650,T
5383,3607,CO,2020-12-29,83027,T
5384,2831,CO,2021-01-23,70025,T
5385,2248,CO,2022-02-01,29392,T
5386,2972,AN,9999-12-31,1530,T
5387,599,CO,2021-04-15,49223,E
5388,3713,CO,2021-10-22,53222,E
5389,2481,AN,9999-12-31,57473,E
5390,109,CO,2021-08-24,25241,E
5391,2107,CO,2020-11-17,858,T
5392,1311,AN,9999-12-31,1010,E
5393,2673,AN,9999-12-31,91900,E
5394,49,AN,9999-12-31,35228,E
5395,2748,AN,9999-12-31,67162,T
5396,3348,CO,2020-11-12,83466,T
5397,1005,CO,2021-05-16,39805,E
5398,2654,AN,9999-12-31,34341,E
5399,2413,AN,9999-12-31,821,E
5400,1162,CO,2021-07-10,35229,T
5401,3158,AN,9999-12-31,61433,E
5402,3903,AN,9999-12-31,94377,T
5403,1398,CO,2022-01-12,43701,T
5404,14,AN,9999-12-31,87891,T
5405,1401,CO,2022-05-28,5506,T
5406,654,AN,9999-12-31,78838,T
5407,2233,CO,2021-05-12,50238,T
5408,1461,CO,2020-12-27,83081,T
5409,3211,CO,2021-09-24,48540,T
5410,1783,AN,9999-12-31,16037,T
5411,2842,CO,2022-06-01,79715,T
5412,1559,CO,2022-03-02,55248,T
5413,678,AN,9999-12-31,61512,T
5414,3184,CO,2021-08-29,84275,T
5415,607,CO,2021-11-26,2699,E
5416,1669,AN,9999-12-31,4049,E
5417,3447,AN,9999-12-31,83513,E
5418,3906,CO,2022-01-11,45667,E
5419,3960,AN,9999-12-31,4927,E
5420,2942,AN,9999-12-31,65473,T
5421,1138,CO,2020-10-21,73489,T
5422,3862,AN,9999-12-31,95157,E
5423,54,AN,9999-12-31,33686,T
5424,274,CO,2021-10-11,56498,T
5425,248,CO,2021-04-01,82298,E
5426,2374,CO,2021-04-05,71216,E
5427,641,CO,2020-12-14,19778,T
5428,2316,CO,2021-11-29,42983,E
5429,2745,AN,9999-12-31,11031,T
5430,2256,AN,9999-12-31,63917,T
5431,2466,AN,9999-12-31,47848,T
5432,1206,AN,9999-12-31,207,T
5433,858,AN,9999-12-31,24155,T
5434,3455,CO,2021-03-07,29524,E
5435,859,CO,2020-10-16,83370,E
5436,910,CO,2021-04-09,89546,E
5437,754,CO,2021-08-23,95434,E
5438,2407,CO,2020-11-14,41021,E
5439,3761,AN,9999-12-31,29502,T
5440,2242,CO,2020-11-01,80694,T
5441,3647,AN,9999-12-31,19775,T
5442,69,CO,2022-02-05,9656,E
5443,62,CO,2022-05-19,18183,E
5444,3376,CO,2022-01-23,10020,E
5445,1474,CO,2022-06-08,77526,T
5446,1457,AN,9999-12-31,7761,E
5447,2764,AN,9999-12-31,24664,T
5448,2924,CO,2022-01-23,93674,T
5449,454,CO,2022-01-12,58081,E
5450,3635,CO,2021-08-31,5908,T
5451,1850,AN,9999-12-31,95401,T
5452,3070,AN,9999-12-31,41908,T
5453,378,CO,2021-10-09,12489,T
5454,2553,AN,9999-12-31,26568,E
5455,1432,AN,9999-12-31,52684,E
5456,1112,CO,2021-12-08,60590,E
5457,1753,CO,2021-05-19,69732,E
5458,1003,CO,2022-02-11,90520,E
5459,2144,CO,2022-07-02,39917,E
5460,643,AN,9999-12-31,55794,T
5461,3798,AN,9999-12-31,69177,T
5462,586,CO,2021-06-15,67234,E
5463,1317,AN,9999-12-31,29451,E
5464,1811,AN,9999-12-31,96420,E
5465,3006,AN,9999-12-31,94812,E
5466,1325,AN,9999-12-31,19145,T
5467,2567,AN,9999-12-31,61665,T
5468,3917,AN,9999-12-31,37239,T
5469,1716,AN,9999-12-31,7696,E
5470,2445,CO,2021-09-12,34125,E
5471,2215,AN,9999-12-31,35676,E
5472,1678,CO,2021-05-16,46566,E
5473,2938,CO,2021-04-01,25262,T
5474,3122,AN,9999-12-31,64940,E
5475,505,CO,2022-06-17,32374,T
5476,187,CO,2021-03-14,97087,T
5477,529,AN,9999-12-31,98709,T
5478,714,AN,9999-12-31,21400,E
5479,1465,AN,9999-12-31,49774,T
5480,3650,AN,9999-12-31,29075,E
5481,1440,CO,2021-08-05,78243,E
5482,3746,AN,9999-12-31,6609,E
5483,2245,AN,9999-12-31,56274,E
5484,1274,CO,2022-06-15,11834,E
5485,144,AN,9999-12-31,62363,T
5486,3034,AN,9999-12-31,62118,E
5487,3071,CO,2021-12-03,12817,E
5488,3359,AN,9999-12-31,92824,T
5489,693,AN,9999-12-31,55354,T
5490,3847,AN,9999-12-31,36739,E
5491,1264,CO,2022-02-20,58959,T
5492,1438,AN,9999-12-31,77960,T
5493,976,AN,9999-12-31,41283,T
5494,2486,AN,9999-12-31,38216,T
5495,1268,AN,9999-12-31,68528,E
5496,250,AN,9999-12-31,41701,E
5497,3506,AN,9999-12-31,6396,E
5498,2759,AN,9999-12-31,58149,E
5499,956,AN,9999-12-31,31560,E
5500,2187,CO,2022-03-26,75477,E
5501,3033,AN,9999-12-31,50826,T
5502,1575,CO,2022-02-16,69328,E
5503,3782,CO,2021-10-23,3161,E
5504,1849,CO,2021-09-25,18075,E
5505,2765,AN,9999-12-31,70444,T
5506,3248,AN,9999-12-31,14898,T
5507,344,AN,9999-12-31,38481,E
5508,2944,AN,9999-12-31,65771,T
5509,3299,CO,2021-09-27,10429,E
5510,1636,AN,9999-12-31,26648,E
5511,2030,AN,9999-12-31,93431,E
5512,3155,CO,2021-07-24,44728,E
5513,2902,AN,9999-12-31,25256,E
5514,2598,AN,9999-12-31,96785,E
5515,936,CO,2020-12-28,2326,E
5516,3630,CO,2020-12-12,33754,E
5517,2365,CO,2022-06-25,30243,T
5518,1969,AN,9999-12-31,95107,T
5519,2451,AN,9999-12-31,53271,T
5520,575,CO,2021-07-14,76676,E
5521,3478,CO,2021-05-14,14786,E
5522,3932,CO,2022-06-24,398,T
5523,2616,CO,2021-09-23,14563,E
5524,883,CO,2021-06-02,40079,T
5525,3526,CO,2022-04-29,42261,T
5526,1754,AN,9999-12-31,42231,E
5527,3588,CO,2022-01-03,66366,E
5528,3866,CO,2021-06-25,46218,T
5529,1118,AN,9999-12-31,38788,E
5530,3087,CO,2022-04-20,10625,E
5531,1077,CO,2022-05-17,50171,T
5532,3794,AN,9999-12-31,51595,E
5533,1346,CO,2021-05-17,80785,E
5534,886,AN,9999-12-31,12278,T
5535,3697,AN,9999-12-31,1430,T
5536,412,CO,2020-12-14,30687,E
5537,185,AN,9999-12-31,98953,E
5538,2354,CO,2021-04-19,20903,T
5539,3133,AN,9999-12-31,87024,T
5540,3734,AN,9999-12-31,78532,T
5541,2805,CO,2020-12-20,12505,E
5542,3986,AN,9999-12-31,69067,T
5543,1519,CO,2022-05-13,86699,T
5544,2742,CO,2022-05-02,91182,E
5545,3916,CO,2020-12-19,51514,E
5546,3991,AN,9999-12-31,81608,T
5547,2310,CO,2021-08-17,29130,E
5548,1876,AN,9999-12-31,66952,E
5549,1846,CO,2021-06-22,30591,T
5550,301,CO,2022-06-26,92154,E
5551,267,CO,2021-01-09,96345,T
5552,7,AN,9999-12-31,91174,E
5553,3541,AN,9999-12-31,17073,T
5554,2580,AN,9999-12-31,22358,E
5555,657,CO,2020-11-16,33275,E
5556,2611,AN,9999-12-31,75791,E
5557,2757,CO,2021-12-28,50697,T
5558,29,CO,2021-05-14,94038,E
5559,1685,CO,2022-04-03,80945,T
5560,2802,AN,9999-12-31,40595,E
5561,963,AN,9999-12-31,43526,E
5562,100,AN,9999-12-31,94349,E
5563,1512,AN,9999-12-31,47223,E
5564,128,CO,2021-03-16,26338,E
5565,1658,CO,2021-10-30,96373,E
5566,2853,CO,2022-05-08,87149,E
5567,2322,CO,2021-10-24,46744,E
5568,3975,CO,2020-11-02,31573,T
5569,614,CO,2020-10-18,43384,E
5570,1371,AN,9999-12-31,94357,E
5571,1845,CO,2021-12-19,70987,E
5572,3162,AN,9999-12-31,68998,T
5573,622,CO,2021-07-15,14007,E
5574,2729,CO,2022-01-25,17103,E
5575,1752,CO,2020-12-01,3257,E
5576,3857,AN,9999-12-31,96763,T
5577,2587,CO,2022-06-05,50112,E
5578,377,AN,9999-12-31,90117,T
5579,3177,CO,2020-11-23,12139,E
5580,1553,CO,2021-10-19,26573,E
5581,546,AN,9999-12-31,4374,E
5582,1004,CO,2020-11-18,47745,T
5583,1007,AN,9999-12-31,4865,T
5584,1443,CO,2021-10-25,96409,E
5585,1337,CO,2021-11-09,53073,T
5586,1873,CO,2021-08-08,2982,E
5587,3732,CO,2021-11-26,76846,T
5588,1392,CO,2022-01-06,88337,E
5589,1125,AN,9999-12-31,3683,T
5590,262,CO,2022-02-27,81311,T
5591,250,CO,2022-04-15,14447,T
5592,201,CO,2021-09-17,71085,E
5593,897,AN,9999-12-31,89573,E
5594,3587,AN,9999-12-31,49563,E
5595,2269,AN,9999-12-31,45457,E
5596,1890,CO,2021-02-13,84994,E
5597,2468,AN,9999-12-31,58724,E
5598,3240,CO,2022-03-01,28956,E
5599,1440,AN,9999-12-31,8736,T
5600,1224,AN,9999-12-31,24043,T
5601,1348,AN,9999-12-31,62432,T
5602,1917,CO,2020-10-24,73440,T
5603,3999,AN,9999-12-31,22059,E
5604,1700,CO,2022-04-22,67277,T
5605,1946,AN,9999-12-31,9832,E
5606,203,CO,2021-01-17,30806,E
5607,2023,AN,9999-12-31,92411,E
5608,952,AN,9999-12-31,27700,T
5609,1293,AN,9999-12-31,58917,T
5610,2163,CO,2022-04-22,30894,T
5611,1317,AN,9999-12-31,63818,E
5612,315,CO,2021-01-17,21282,T
5613,3259,AN,9999-12-31,55083,T
5614,348,CO,2022-02-17,6161,E
5615,2976,AN,9999-12-31,68102,T
5616,2468,CO,2021-12-03,21688,T
5617,3464,AN,9999-12-31,19162,E
5618,3370,CO,2021-01-14,76250,E
5619,1003,AN,9999-12-31,43874,T
5620,971,CO,2021-11-26,80201,T
5621,438,CO,2021-08-05,56803,E
5622,1767,CO,2020-11-17,62827,T
5623,2639,CO,2020-11-14,12096,T
5624,2865,CO,2020-10-22,28559,E
5625,3128,CO,2022-01-22,87609,T
5626,3942,CO,2020-11-20,88973,T
5627,3630,CO,2021-11-11,69700,E
5628,3560,CO,2022-01-30,80241,E
5629,3583,CO,2021-04-01,84352,E
5630,1147,AN,9999-12-31,91581,E
5631,2951,AN,9999-12-31,94855,E
5632,1174,AN,9999-12-31,53713,T
5633,2162,CO,2021-11-23,96166,T
5634,2102,AN,9999-12-31,7387,T
5635,2878,CO,2021-01-21,59889,T
5636,3933,AN,9999-12-31,6124,T
5637,3059,AN,9999-12-31,68511,E
5638,393,AN,9999-12-31,7436,T
5639,1191,AN,9999-12-31,78929,T
5640,3239,CO,2021-09-19,36079,T
5641,2481,AN,9999-12-31,4859,T
5642,1322,CO,2021-11-04,62449,E
5643,2871,CO,2021-02-04,77038,T
5644,1680,AN,9999-12-31,95653,T
5645,3738,CO,2022-06-06,58043,T
5646,1169,AN,9999-12-31,44029,E
5647,1804,AN,9999-12-31,50447,E
5648,486,CO,2022-05-16,51469,E
5649,3725,CO,2021-12-12,7533,E
5650,1244,CO,2021-11-07,58710,T
5651,3939,CO,2020-11-17,22681,E
5652,3281,CO,2021-07-13,15174,T
5653,1603,AN,9999-12-31,65362,T
5654,1335,AN,9999-12-31,779,E
5655,3708,CO,2021-07-27,41864,E
5656,354,CO,2022-03-19,83827,T
5657,2351,CO,2022-01-24,66312,T
5658,897,AN,9999-12-31,94570,T
5659,2274,AN,9999-12-31,59628,T
5660,3876,AN,9999-12-31,50610,E
5661,2553,AN,9999-12-31,30656,T
5662,2963,AN,9999-12-31,26832,T
5663,503,CO,2022-06-05,45606,E
5664,3671,AN,9999-12-31,36075,T
5665,514,AN,9999-12-31,19944,E
5666,3020,AN,9999-12-31,70944,T
5667,1081,AN,9999-12-31,77785,T
5668,1753,CO,2021-08-22,20523,E
5669,430,CO,2021-12-13,55231,E
5670,908,AN,9999-12-31,98515,T
5671,2547,CO,2021-01-02,19873,T
5672,3549,AN,9999-12-31,31798,T
5673,2756,CO,2022-02-12,21569,E
5674,270,CO,2021-12-24,91579,T
5675,500,CO,2021-05-01,56754,T
5676,1431,CO,2021-06-30,96960,E
5677,2747,AN,9999-12-31,823,T
5678,1894,CO,2020-12-09,30626,E
5679,1491,AN,9999-12-31,16083,T
5680,1435,CO,2021-05-24,82365,T
5681,3659,AN,9999-12-31,62985,E
5682,670,CO,2021-02-01,7641,E
5683,910,CO,2021-07-04,95206,E
5684,328,CO,2020-12-27,1524,E
5685,636,CO,2021-09-06,25050,T
5686,3496,AN,9999-12-31,22642,T
5687,1873,AN,9999-12-31,2807,E
5688,3492,CO,2021-03-01,24860,E
5689,3435,CO,2021-08-06,17697,T
5690,1688,CO,2020-11-13,88806,E
5691,2560,CO,2021-08-03,72829,T
5692,920,CO,2021-04-16,31142,T
5693,1410,AN,9999-12-31,90193,T
5694,3458,CO,2021-08-11,47261,T
5695,305,CO,2021-05-22,87451,T
5696,1755,CO,2021-03-31,258,T
5697,2551,AN,9999-12-31,87315,T
5698,1365,AN,9999-12-31,9949,E
5699,2976,AN,9999-12-31,99475,T
5700,3137,CO,2022-02-26,3369,E
5701,3650,AN,9999-12-31,55420,T
5702,2569,CO,2021-09-02,6801,T
5703,3032,CO,2020-11-10,78931,T
5704,2035,AN,9999-12-31,11953,T
5705,3436,CO,2022-01-29,45557,E
5706,2898,CO,2021-04-09,31631,E
5707,829,CO,2021-02-14,6639,T
5708,1095,AN,9999-12-31,42745,E
5709,236,CO,2021-04-03,46379,T
5710,2050,CO,2021-01-08,15110,E
5711,998,CO,2021-06-28,71939,T
5712,521,AN,9999-12-31,33585,T
5713,1925,CO,2021-07-17,69092,E
5714,1322,CO,2021-05-01,74014,T
5715,1517,AN,9999-12-31,59438,T
5716,939,AN,9999-12-31,92796,E
5717,136,AN,9999-12-31,83967,E
5718,3724,AN,9999-12-31,19232,T
5719,1995,AN,9999-12-31,93058,E
5720,1394,AN,9999-12-31,57056,T
5721,1705,CO,2021-06-02,32102,T
5722,2884,CO,2021-12-03,56532,E
5723,908,CO,2021-06-10,70993,T
5724,586,AN,9999-12-31,27771,E
5725,2582,CO,2021-02-13,54279,T
5726,3411,CO,2022-06-07,52553,E
5727,3461,AN,9999-12-31,72099,T
5728,3732,AN,9999-12-31,77062,T
5729,1882,CO,2021-01-04,1917,E
5730,35,AN,9999-12-31,34880,E
5731,1930,AN,9999-12-31,8984,T
5732,1561,AN,9999-12-31,2807,T
5733,511,AN,9999-12-31,67938,T
5734,2703,CO,2021-12-27,56017,E
5735,3448,AN,9999-12-31,96960,E
5736,3621,CO,2021-10-17,30341,T
5737,3922,CO,2021-12-11,2165,T
5738,210,AN,9999-12-31,55622,E
5739,1428,CO,2022-03-08,18689,T
5740,2127,AN,9999-12-31,31109,T
5741,2982,AN,9999-12-31,77223,E
5742,2009,CO,2022-02-15,60391,E
5743,3546,AN,9999-12-31,70007,E
5744,1019,CO,2022-04-07,55163,E
5745,371,CO,2022-05-11,11662,E
5746,3287,CO,2022-02-11,1928,T
5747,1358,AN,9999-12-31,19855,T
5748,1863,AN,9999-12-31,63285,E
5749,505,AN,9999-12-31,67574,T
5750,2436,CO,2021-08-24,42491,T
5751,823,CO,2021-10-08,83143,T
5752,311,AN,9999-12-31,89839,T
5753,1122,CO,2021-09-15,83653,T
5754,2763,AN,9999-12-31,95292,T
5755,3357,CO,2021-07-09,68685,T
5756,1172,CO,2021-02-23,55267,T
5757,1727,CO,2021-10-10,80204,T
5758,414,AN,9999-12-31,75516,T
5759,3887,CO,2021-01-29,19816,E
5760,1479,AN,9999-12-31,59770,E
5761,3581,AN,9999-12-31,80330,T
5762,709,AN,9999-12-31,94767,T
5763,777,AN,9999-12-31,70348,T
5764,3990,CO,2020-11-14,67893,E
5765,2915,AN,9999-12-31,13632,E
5766,823,AN,9999-12-31,80385,E
5767,2425,CO,2022-05-28,91498,T
5768,793,AN,9999-12-31,85955,E
5769,3213,CO,2021-10-16,15350,E
5770,3498,CO,2021-03-08,64463,E
5771,1569,CO,2021-05-21,46845,E
5772,2724,CO,2021-05-23,54292,E
5773,2305,AN,9999-12-31,62820,E
5774,1782,CO,2021-07-17,76917,T
5775,2518,AN,9999-12-31,61571,E
5776,2420,CO,2021-10-25,86620,E
5777,3866,AN,9999-12-31,58066,T
5778,3905,AN,9999-12-31,42007,T
5779,715,AN,9999-12-31,43831,T
5780,2348,AN,9999-12-31,80078,T
5781,241,CO,2021-11-14,11430,E
5782,2194,AN,9999-12-31,91007,E
5783,2585,CO,2021-02-06,85082,T
5784,498,AN,9999-12-31,56459,E
5785,2866,AN,9999-12-31,87979,E
5786,883,CO,2021-03-04,59708,E
5787,1223,CO,2022-01-17,74629,T
5788,806,CO,2020-11-06,88867,T
5789,3221,AN,9999-12-31,1610,T
5790,1311,CO,2022-01-28,47142,T
5791,3767,CO,2021-08-03,64798,E
5792,1310,AN,9999-12-31,68657,T
5793,1951,CO,2021-04-11,37281,T
5794,386,AN,9999-12-31,56669,T
5795,530,AN,9999-12-31,84609,E
5796,3823,CO,2022-06-17,77951,E
5797,3961,AN,9999-12-31,62769,T
5798,176,AN,9999-12-31,12034,T
5799,3699,CO,2022-05-26,54464,E
5800,3392,CO,2022-05-12,50362,T
5801,1596,CO,2021-08-28,85571,T
5802,3913,CO,2020-11-18,3615,T
5803,733,AN,9999-12-31,56219,T
5804,2280,AN,9999-12-31,73953,T
5805,863,CO,2021-04-06,73760,E
5806,2026,AN,9999-12-31,42351,T
5807,2848,CO,2021-01-28,89232,T
5808,2179,CO,2021-08-31,81618,T
5809,3600,CO,2021-12-19,12435,E
5810,1650,CO,2021-05-20,45494,E
5811,2479,AN,9999-12-31,12549,E
5812,180,AN,9999-12-31,74146,E
5813,22,AN,9999-12-31,82663,E
5814,2438,AN,9999-12-31,95184,T
5815,1877,CO,2021-11-23,2202,T
5816,1996,CO,2022-02-24,68836,T
5817,869,AN,9999-12-31,28399,E
5818,3464,CO,2021-11-03,80715,E
5819,3691,AN,9999-12-31,99090,T
5820,1673,AN,9999-12-31,53686,T
5821,2793,CO,2020-10-29,82532,T
5822,163,AN,9999-12-31,33280,E
5823,445,AN,9999-12-31,8377,T
5824,2953,CO,2022-02-24,91323,E
5825,26,CO,2021-06-05,5324,E
5826,712,CO,2022-03-12,89605,T
5827,3917,CO,2021-05-15,25830,T
5828,872,CO,2021-08-18,97002,T
5829,1802,CO,2021-07-15,54632,E
5830,3529,CO,2020-12-09,6878,E
5831,3879,AN,9999-12-31,4281,T
5832,2128,CO,2020-11-20,38821,T
5833,1281,CO,2021-05-24,53606,E
5834,808,CO,2021-09-25,14169,T
5835,1410,CO,2022-03-03,9239,T
5836,2193,AN,9999-12-31,60669,E
5837,1391,CO,2021-09-03,55834,T
5838,867,AN,9999-12-31,27556,T
5839,2610,CO,2021-08-27,10380,T
5840,2244,CO,2021-11-20,30243,T
5841,1942,AN,9999-12-31,47750,E
5842,3171,AN,9999-12-31,17769,E
5843,735,CO,2021-04-11,37416,E
5844,3321,AN,9999-12-31,87113,E
5845,179,CO,2021-04-14,10841,E
5846,3677,AN,9999-12-31,75477,E
5847,3102,CO,2020-12-26,42818,E
5848,3807,CO,2021-06-14,21224,E
5849,1461,CO,2020-11-01,69368,E
5850,1866,CO,2022-01-04,58088,E
5851,3745,AN,9999-12-31,55104,T
5852,1712,AN,9999-12-31,89173,T
5853,3351,CO,2020-12-13,24166,T
5854,3748,AN,9999-12-31,22699,T
5855,3674,AN,9999-12-31,46296,E
5856,2381,AN,9999-12-31,39031,E
5857,1656,CO,2022-01-25,93674,T
5858,1417,AN,9999-12-31,88008,E
5859,1071,AN,9999-12-31,1265,E
5860,3736,CO,2022-02-05,32333,T
5861,2836,AN,9999-12-31,66376,E
5862,372,CO,2021-11-21,22997,E
5863,138,AN,9999-12-31,52831,E
5864,1148,CO,2021-03-31,38440,E
5865,2614,AN,9999-12-31,76217,T
5866,2847,AN,9999-12-31,61057,E
5867,3420,AN,9999-12-31,51464,E
5868,3734,AN,9999-12-31,84844,E
5869,694,CO,2020-10-24,55881,T
5870,3146,AN,9999-12-31,72781,E
5871,1826,CO,2022-01-27,64122,E
5872,3339,CO,2021-11-12,17274,E
5873,1424,AN,9999-12-31,71914,T
5874,3073,AN,9999-12-31,60311,E
5875,1428,AN,9999-12-31,89560,T
5876,912,CO,2022-01-04,61675,E
5877,3401,AN,9999-12-31,1107,E
5878,3654,AN,9999-12-31,88339,T
5879,346,AN,9999-12-31,35879,E
5880,681,CO,2022-05-27,20628,T
5881,3117,CO,2022-02-15,39622,E
5882,3707,CO,2022-06-23,92741,E
5883,3597,CO,2021-11-20,6160,T
5884,3725,AN,9999-12-31,4002,E
5885,2926,AN,9999-12-31,17669,E
5886,3993,CO,2020-11-21,75708,T
5887,1407,CO,2021-04-15,2940,T
5888,1533,AN,9999-12-31,49487,E
5889,547,AN,9999-12-31,33255,E
5890,757,CO,2021-10-02,13096,E
5891,1695,CO,2022-02-03,64419,E
5892,3851,CO,2022-01-07,7773,T
5893,3881,CO,2022-06-18,70865,T
5894,1878,CO,2022-04-03,81562,T
5895,3766,CO,2020-11-28,89548,T
5896,545,CO,2021-09-20,10319,E
5897,319,CO,2020-11-03,20661,E
5898,3965,CO,2021-09-14,84225,E
5899,2055,AN,9999-12-31,87266,T
5900,3265,CO,2022-02-14,53275,E
5901,2898,AN,9999-12-31,81056,T
5902,1900,AN,9999-12-31,89189,T
5903,619,CO,2021-02-03,58897,T
5904,3693,AN,9999-12-31,28167,T
5905,2393,AN,9999-12-31,9388,T
5906,2340,AN,9999-12-31,39323,T
5907,2826,CO,2021-05-26,96840,T
5908,2042,AN,9999-12-31,47553,E
5909,2141,AN,9999-12-31,15704,E
5910,86,AN,9999-12-31,82493,T
5911,2591,AN,9999-12-31,19590,T
5912,926,CO,2021-07-10,99712,T
5913,3747,CO,2021-05-29,35104,E
5914,2267,AN,9999-12-31,95212,T
5915,1340,AN,9999-12-31,76730,T
5916,2428,AN,9999-12-31,77611,T
5917,2978,CO,2021-03-22,47167,E
5918,787,AN,9999-12-31,77646,T
5919,1371,CO,2020-11-19,35384,E
5920,2788,AN,9999-12-31,57153,E
5921,3896,CO,2021-08-03,25628,E
5922,2921,AN,9999-12-31,3806,E
5923,707,CO,2021-12-31,42550,E
5924,1455,AN,9999-12-31,9573,E
5925,1865,CO,2021-08-14,91211,E
5926,700,CO,2020-12-19,62869,E
5927,3821,CO,2021-11-05,53779,T
5928,1281,AN,9999-12-31,69701,T
5929,2578,CO,2020-11-12,11437,T
5930,354,CO,2021-05-09,80971,T
5931,2717,CO,2022-01-20,22884,T
5932,2203,AN,9999-12-31,31200,T
5933,1131,CO,2020-11-17,87381,E
5934,299,AN,9999-12-31,18006,T
5935,1634,CO,2021-05-22,92397,T
5936,2111,AN,9999-12-31,12719,E
5937,1769,CO,2022-05-11,98675,E
5938,2539,AN,9999-12-31,63589,T
5939,2316,AN,9999-12-31,59816,E
5940,207,AN,9999-12-31,71601,T
5941,819,AN,9999-12-31,83231,E
5942,1989,AN,9999-12-31,68053,T
5943,2996,AN,9999-12-31,86568,T
5944,1462,CO,2021-04-12,63481,T
5945,2782,CO,2021-01-18,95699,T
5946,1625,CO,2022-06-21,20612,T
5947,988,AN,9999-12-31,39380,E
5948,1124,AN,9999-12-31,78600,T
5949,1055,AN,9999-12-31,71976,T
5950,781,CO,2021-06-26,17749,E
5951,2833,AN,9999-12-31,41413,T
5952,3992,AN,9999-12-31,26762,T
5953,635,AN,9999-12-31,55421,E
5954,3242,CO,2021-07-20,11328,E
5955,351,AN,9999-12-31,83437,E
5956,956,AN,9999-12-31,99475,T
5957,1947,CO,2020-12-09,41350,T
5958,3822,CO,2022-02-21,39122,E
5959,54,CO,2021-04-02,48470,E
5960,1002,CO,2022-02-24,37229,E
5961,306,CO,2021-02-05,47849,T
5962,190,CO,2020-11-11,24452,E
5963,3288,CO,2022-02-18,73211,T
5964,1244,CO,2021-04-22,39292,T
5965,405,AN,9999-12-31,56360,E
5966,386,CO,2021-06-01,38939,T
5967,3111,AN,9999-12-31,31954,T
5968,3353,AN,9999-12-31,57238,T
5969,2577,CO,2022-02-04,35311,T
5970,70,CO,2022-05-25,81225,T
5971,2900,AN,9999-12-31,26800,E
5972,1936,AN,9999-12-31,54824,T
5973,3926,AN,9999-12-31,9638,E
5974,2885,AN,9999-12-31,74247,E
5975,3143,CO,2021-05-01,57210,E
5976,924,CO,2021-06-10,28954,E
5977,271,AN,9999-12-31,78386,E
5978,1457,CO,2021-12-21,17242,E
5979,3100,AN,9999-12-31,24704,T
5980,1059,CO,2020-12-05,53849,E
5981,489,AN,9999-12-31,23562,E
5982,875,AN,9999-12-31,81444,E
5983,2007,AN,9999-12-31,83349,E
5984,154,AN,9999-12-31,31142,E
5985,2276,AN,9999-12-31,44110,E
5986,3675,CO,2022-01-27,73720,T
5987,1602,AN,9999-12-31,44871,E
5988,3511,CO,2021-02-14,17120,E
