num_poliza,tarifa,situacion,fecha_alta,fecha_baja,importe_prima
1955,TS1,A,2021-07-08,9999-12-31,41935
1955,TF1,A,2021-07-08,9999-12-31,0
1956,TS1,A,2021-07-26,9999-12-31,16094
1956,TF1,A,2021-07-26,9999-12-31,0
1957,TS1,B,2021-03-03,2021-07-13,72908
1957,TF1,B,2021-03-03,2021-07-13,0
1958,TF1,B,2022-06-14,2021-04-18,91567
1958,TS1,B,2022-06-14,2021-04-18,0
1959,TF1,B,2021-05-23,2022-04-29,15392
1959,TS1,B,2021-05-23,2022-04-29,0
1960,TS1,B,2021-06-12,2022-05-27,93416
1960,TF1,B,2021-06-12,2022-05-27,0
1961,TF1,B,2020-10-26,2021-03-27,3359
1961,TS1,B,2020-10-26,2021-03-27,0
1962,TS1,A,2022-03-09,9999-12-31,84281
1962,TF1,A,2022-03-09,9999-12-31,0
1963,TF1,A,2021-09-10,9999-12-31,58992
1963,TS1,A,2021-09-10,9999-12-31,0
1964,TS1,A,2020-12-19,9999-12-31,17349
1964,TF1,A,2020-12-19,9999-12-31,0
1965,TS1,A,2021-06-06,9999-12-31,3328
1965,TF1,A,2021-06-06,9999-12-31,0
1966,TS1,A,2022-01-18,9999-12-31,73222
1966,TF1,A,2022-01-18,9999-12-31,0
1967,TS1,B,2021-04-23,2021-12-20,3172
1967,TF1,B,2021-04-23,2021-12-20,0
1968,TS1,A,2022-02-07,9999-12-31,71297
1968,TF1,A,2022-02-07,9999-12-31,0
1969,TS1,B,2022-04-03,2020-10-27,44608
1969,TF1,B,2022-04-03,2020-10-27,0
1970,TF1,B,2022-01-24,2021-10-08,34708
1970,TS1,B,2022-01-24,2021-10-08,0
1971,TF1,A,2022-06-04,9999-12-31,12129
1971,TS1,A,2022-06-04,9999-12-31,0
1972,TS1,B,2020-11-15,2022-03-02,45797
1972,TF1,B,2020-11-15,2022-03-02,0
1973,TS1,A,2022-03-07,9999-12-31,92380
1973,TF1,A,2022-03-07,9999-12-31,0
1974,TS1,A,2021-10-10,9999-12-31,88125
1974,TF1,A,2021-10-10,9999-12-31,0
1975,TF1,A,2022-02-12,9999-12-31,28788
1975,TS1,A,2022-02-12,9999-12-31,0
1976,TF1,A,2020-12-31,9999-12-31,65052
1976,TS1,A,2020-12-31,9999-12-31,0
1977,TS1,A,2022-05-10,9999-12-31,44875
1977,TF1,A,2022-05-10,9999-12-31,0
1978,TS1,A,2021-06-03,9999-12-31,46058
1978,TF1,A,2021-06-03,9999-12-31,0
1979,TF1,A,2022-01-23,9999-12-31,57784
1979,TS1,A,2022-01-23,9999-12-31,0
1980,TS1,A,2022-01-25,9999-12-31,19546
1980,TF1,A,2022-01-25,9999-12-31,0
1981,TF1,A,2022-04-10,9999-12-31,81192
1981,TS1,A,2022-04-10,9999-12-31,0
1982,TS1,A,2021-11-06,9999-12-31,11937
1982,TF1,A,2021-11-06,9999-12-31,0
1983,TF1,B,2020-12-17,2022-03-23,46093
1983,TS1,B,2020-12-17,2022-03-23,0
1984,TS1,A,2020-10-28,9999-12-31,10873
1984,TF1,A,2020-10-28,9999-12-31,0
1985,TF1,A,2021-03-02,9999-12-31,43712
1985,TS1,A,2021-03-02,9999-12-31,0
1986,TF1,A,2021-11-15,9999-12-31,1500
1986,TS1,A,2021-11-15,9999-12-31,0
1987,TF1,A,2021-10-08,9999-12-31,42677
1987,TS1,A,2021-10-08,9999-12-31,0
1988,TF1,A,2021-04-24,9999-12-31,6688
1988,TS1,A,2021-04-24,9999-12-31,0
1989,TF1,A,2021-12-23,9999-12-31,96290
1989,TS1,A,2021-12-23,9999-12-31,0
1990,TS1,B,2021-12-14,2021-03-25,40624
1990,TF1,B,2021-12-14,2021-03-25,0
1991,TF1,A,2020-10-22,9999-12-31,11381
1991,TS1,A,2020-10-22,9999-12-31,0
1992,TF1,A,2020-10-15,9999-12-31,21053
1992,TS1,A,2020-10-15,9999-12-31,0
1993,TS1,A,2022-06-15,9999-12-31,33302
1993,TF1,A,2022-06-15,9999-12-31,0
1994,TS1,A,2021-09-18,9999-12-31,17698
1994,TF1,A,2021-09-18,9999-12-31,0
1995,TF1,A,2021-03-22,9999-12-31,9793
1995,TS1,A,2021-03-22,9999-12-31,0
1996,TS1,A,2021-05-10,9999-12-31,56749
1996,TF1,A,2021-05-10,9999-12-31,0
1997,TS1,A,2021-06-22,9999-12-31,22413
1997,TF1,A,2021-06-22,9999-12-31,0
1998,TS1,B,2022-02-03,2022-02-06,26896
1998,TF1,B,2022-02-03,2022-02-06,0
1999,TS1,A,2021-01-17,9999-12-31,16862
1999,TF1,A,2021-01-17,9999-12-31,0
