idsiniestro,idpoliza,fecha_ocurs,fecha_apertura,fecha_cierre,tipo_siniestro,estado 
3428,805,2021-02-24,2022-02-15,9999-12-31,RE,AB
3429,551,2021-06-23,2021-04-25,9999-12-31,RE,AB
3430,1983,2021-02-06,2020-10-30,2021-02-08,IN,CE
3431,211,2022-03-02,2021-07-22,2021-11-10,IN,CE
3432,1277,2021-10-22,2021-01-07,2022-03-15,IN,CE
3433,565,2021-06-06,2022-01-04,2022-06-20,IN,CE
3434,1308,2021-03-09,2021-10-24,2022-03-01,RE,CE
3435,1426,2022-06-23,2021-02-03,2021-07-18,IN,CE
3436,1102,2020-11-03,2021-08-08,9999-12-31,IN,AB
3437,1918,2021-04-14,2022-02-09,2022-07-03,RE,CE
3438,608,2021-07-21,2021-04-20,2021-11-11,RE,CE
3439,1798,2022-05-03,2021-03-05,2022-03-04,IN,CE
3440,1106,2020-11-27,2020-12-10,9999-12-31,IN,AB
3441,1624,2021-04-09,2021-06-15,9999-12-31,FA,AB
3442,664,2021-06-01,2022-03-07,9999-12-31,IN,AB
3443,1565,2021-09-18,2021-05-29,9999-12-31,FA,AB
3444,676,2021-07-13,2021-09-11,2021-12-29,IN,CE
3445,402,2022-05-31,2021-06-25,9999-12-31,FA,AB
3446,1130,2022-02-24,2022-02-20,9999-12-31,IN,AB
3447,937,2021-03-10,2021-09-26,9999-12-31,FA,AB
3448,1598,2022-02-23,2021-02-08,9999-12-31,FA,AB
3449,1014,2021-01-07,2021-01-10,9999-12-31,IN,AB
3450,666,2021-12-24,2021-01-22,9999-12-31,FA,AB
3451,1887,2021-02-28,2021-07-02,9999-12-31,IN,AB
3452,523,2021-04-29,2021-02-26,9999-12-31,RE,AB
3453,1720,2022-03-26,2021-01-13,9999-12-31,FA,AB
3454,1832,2021-08-10,2022-03-06,9999-12-31,IN,AB
3455,947,2021-07-01,2021-08-09,9999-12-31,RE,AB
3456,1373,2021-05-16,2020-12-24,9999-12-31,RE,AB
3457,1236,2021-03-01,2021-01-30,9999-12-31,FA,AB
3458,72,2021-04-21,2022-02-07,9999-12-31,IN,AB
3459,898,2021-12-27,2020-12-11,9999-12-31,IN,AB
3460,1816,2021-10-11,2020-10-29,9999-12-31,IN,AB
3461,570,2021-01-21,2020-11-30,9999-12-31,IN,AB
3462,280,2020-11-30,2021-05-20,9999-12-31,FA,AB
3463,382,2021-02-20,2021-02-21,9999-12-31,FA,AB
3464,862,2021-09-09,2021-05-21,2022-05-04,FA,CE
3465,1192,2021-07-11,2022-05-31,9999-12-31,RE,AB
3466,1706,2021-11-19,2021-04-06,9999-12-31,FA,AB
3467,483,2022-02-15,2022-05-29,2022-06-30,IN,CE
3468,647,2022-01-05,2021-08-28,9999-12-31,FA,AB
3469,1075,2021-02-18,2021-09-13,2021-12-26,IN,CE
3470,1952,2021-09-21,2021-03-25,2021-03-31,FA,CE
3471,657,2022-04-09,2021-09-15,9999-12-31,RE,AB
3472,1329,2021-11-29,2022-05-27,9999-12-31,FA,AB
3473,1545,2021-04-24,2022-06-12,2022-06-25,FA,CE
3474,1559,2021-07-29,2020-11-13,2021-10-10,IN,CE
3475,1606,2021-07-25,2021-04-06,2021-10-07,RE,CE
3476,163,2021-10-07,2022-01-17,9999-12-31,IN,AB
3477,622,2020-11-27,2021-07-13,9999-12-31,RE,AB
3478,410,2022-01-30,2021-10-16,2022-01-20,FA,CE
3479,1199,2020-11-16,2022-02-04,2022-04-20,IN,CE
3480,278,2021-09-27,2022-02-13,2022-04-18,RE,CE
3481,763,2022-05-12,2022-01-05,2022-06-26,FA,CE
3482,197,2022-05-06,2021-08-06,2021-10-10,FA,CE
3483,429,2021-02-16,2022-07-03,2022-07-05,FA,CE
3484,364,2022-01-11,2020-10-11,9999-12-31,IN,AB
3485,7,2022-04-04,2021-03-04,9999-12-31,IN,AB
3486,1952,2021-12-15,2020-12-29,2021-04-11,IN,CE
3487,706,2021-11-26,2021-12-28,2022-01-14,IN,CE
3488,393,2021-05-04,2022-05-27,9999-12-31,RE,AB
3489,939,2021-07-22,2021-01-18,2021-11-19,RE,CE
3490,832,2022-06-24,2022-01-11,9999-12-31,FA,AB
3491,87,2021-01-06,2021-09-05,9999-12-31,IN,AB
3492,1579,2022-04-07,2022-03-08,9999-12-31,RE,AB
3493,1315,2021-04-03,2022-01-19,9999-12-31,IN,AB
3494,1505,2021-11-21,2022-05-22,9999-12-31,FA,AB
3495,1336,2022-07-01,2021-08-14,9999-12-31,IN,AB
3496,1643,2021-10-27,2021-11-23,9999-12-31,IN,AB
3497,16,2021-11-16,2021-07-02,2022-04-16,RE,CE
3498,734,2020-12-09,2022-06-01,9999-12-31,RE,AB
3499,1527,2022-05-03,2021-05-12,2021-08-04,FA,CE
3500,1979,2021-06-19,2021-09-16,2022-06-17,IN,CE
3501,259,2022-05-21,2022-05-22,9999-12-31,RE,AB
3502,1472,2020-12-28,2021-11-09,9999-12-31,RE,AB
3503,1568,2020-12-16,2022-07-03,2022-07-05,RE,CE
3504,730,2022-05-22,2021-01-25,2021-10-03,FA,CE
3505,177,2022-03-18,2021-09-24,2022-03-24,RE,CE
3506,1457,2021-06-08,2020-12-12,2021-07-26,IN,CE
3507,1497,2021-08-31,2021-06-05,9999-12-31,FA,AB
3508,1209,2021-11-27,2022-01-22,2022-05-14,IN,CE
3509,1095,2021-10-07,2021-02-07,9999-12-31,IN,AB
3510,731,2022-01-10,2021-11-28,9999-12-31,IN,AB
3511,895,2021-08-27,2020-10-21,2021-04-06,FA,CE
3512,1683,2021-05-18,2021-04-16,2021-10-31,FA,CE
3513,597,2021-08-09,2022-04-25,2022-05-27,FA,CE
3514,497,2020-12-17,2022-06-09,2022-06-21,FA,CE
3515,1861,2020-10-29,2021-11-30,9999-12-31,IN,AB
3516,160,2022-06-25,2021-01-22,2022-05-20,FA,CE
3517,390,2021-08-18,2020-11-27,2021-04-30,RE,CE
3518,1349,2021-10-21,2022-04-23,2022-05-07,IN,CE
3519,454,2022-06-18,2020-11-16,2021-10-27,FA,CE
3520,158,2021-07-16,2021-05-08,9999-12-31,FA,AB
3521,1129,2021-02-12,2021-03-24,2021-08-08,FA,CE
3522,481,2022-03-29,2021-07-17,9999-12-31,FA,AB
3523,1717,2022-03-30,2021-12-29,2022-03-31,FA,CE
3524,1633,2021-01-12,2021-08-19,9999-12-31,IN,AB
3525,1031,2021-01-09,2021-02-14,9999-12-31,RE,AB
3526,750,2022-01-28,2021-11-13,2022-05-29,FA,CE
3527,740,2022-05-04,2022-01-24,2022-03-16,FA,CE
3528,1870,2020-10-12,2021-01-25,2021-07-02,RE,CE
3529,1366,2020-10-12,2021-07-06,9999-12-31,FA,AB
3530,1024,2021-10-22,2021-04-22,2022-02-26,FA,CE
3531,883,2021-03-17,2022-06-28,2022-06-29,IN,CE
3532,1478,2022-01-24,2020-12-23,9999-12-31,FA,AB
3533,426,2021-04-24,2020-10-29,9999-12-31,IN,AB
3534,1434,2021-09-07,2021-09-25,9999-12-31,IN,AB
3535,1008,2021-11-03,2021-02-19,2021-07-02,FA,CE
3536,544,2021-07-08,2020-11-06,2022-03-28,FA,CE
3537,828,2021-03-13,2022-03-18,2022-05-05,IN,CE
3538,1637,2021-04-11,2022-06-26,9999-12-31,RE,AB
3539,1123,2022-03-13,2021-08-10,2022-02-23,IN,CE
3540,146,2020-11-18,2021-11-23,9999-12-31,RE,AB
3541,1288,2022-03-25,2022-06-28,2022-06-29,RE,CE
3542,1147,2021-11-26,2022-06-17,2022-07-03,IN,CE
3543,679,2022-03-05,2022-04-11,2022-05-12,FA,CE
3544,1048,2021-09-19,2021-04-02,2021-08-11,IN,CE
3545,639,2022-01-06,2021-01-04,2021-11-19,IN,CE
3546,1865,2020-10-20,2020-12-14,2022-02-15,RE,CE
3547,1885,2021-02-02,2021-01-28,2021-02-04,FA,CE
3548,304,2021-09-09,2022-05-09,9999-12-31,FA,AB
3549,684,2021-09-12,2021-01-02,2021-10-03,RE,CE
3550,414,2021-11-28,2020-10-29,2022-03-24,FA,CE
3551,916,2021-06-07,2021-06-11,2022-04-08,FA,CE
3552,1505,2021-03-03,2022-04-11,2022-05-15,IN,CE
3553,1601,2021-05-14,2022-01-24,9999-12-31,FA,AB
3554,633,2022-04-08,2022-02-13,9999-12-31,IN,AB
3555,1266,2021-10-15,2021-01-21,2021-04-12,FA,CE
3556,323,2020-12-05,2021-03-31,2021-09-21,FA,CE
3557,1301,2020-11-21,2022-05-29,9999-12-31,RE,AB
3558,1600,2022-02-15,2022-01-23,2022-03-08,RE,CE
3559,1548,2022-03-27,2021-06-09,2022-05-21,RE,CE
3560,1908,2021-03-31,2021-10-27,9999-12-31,IN,AB
3561,132,2022-06-14,2022-01-01,9999-12-31,FA,AB
3562,293,2022-06-06,2022-04-05,9999-12-31,IN,AB
3563,1535,2022-05-08,2022-03-30,2022-06-22,FA,CE
3564,670,2021-09-18,2021-06-09,9999-12-31,RE,AB
3565,1687,2022-07-05,2022-03-15,2022-05-11,RE,CE
3566,1764,2020-12-08,2021-02-07,2021-10-12,FA,CE
3567,257,2021-06-10,2021-04-02,9999-12-31,RE,AB
3568,1446,2022-01-03,2022-03-14,2022-04-15,IN,CE
3569,1814,2022-04-04,2022-05-29,9999-12-31,IN,AB
3570,1995,2021-09-24,2021-08-16,9999-12-31,RE,AB
3571,1169,2022-07-01,2022-01-15,2022-06-08,RE,CE
3572,1960,2022-06-20,2021-01-29,2021-06-30,RE,CE
3573,662,2021-10-14,2022-02-03,9999-12-31,IN,AB
3574,151,2021-09-24,2021-09-13,9999-12-31,FA,AB
3575,1156,2021-04-04,2022-05-12,2022-07-03,FA,CE
3576,1179,2021-03-14,2021-07-28,9999-12-31,IN,AB
3577,1940,2021-08-12,2022-01-31,9999-12-31,FA,AB
3578,1685,2021-05-29,2021-07-13,9999-12-31,FA,AB
3579,535,2021-01-16,2021-01-05,9999-12-31,IN,AB
3580,605,2021-08-26,2021-04-07,9999-12-31,FA,AB
3581,692,2022-04-20,2020-12-07,2021-12-08,RE,CE
3582,737,2022-05-05,2020-12-18,2021-05-04,IN,CE
3583,1626,2021-05-02,2020-12-16,2022-01-26,IN,CE
3584,1553,2021-11-24,2021-07-26,9999-12-31,FA,AB
3585,1664,2020-10-24,2021-05-15,2022-04-05,IN,CE
3586,430,2021-08-17,2021-10-07,9999-12-31,RE,AB
3587,1999,2021-01-04,2022-06-30,2022-07-02,RE,CE
3588,1786,2022-06-28,2020-10-23,9999-12-31,IN,AB
3589,915,2021-02-24,2022-02-02,2022-07-04,FA,CE
3590,1972,2021-12-16,2021-07-29,9999-12-31,RE,AB
3591,394,2020-12-06,2022-01-11,2022-01-23,FA,CE
3592,527,2021-01-29,2022-06-25,9999-12-31,IN,AB
3593,666,2020-12-17,2021-04-09,2021-09-27,FA,CE
3594,1801,2021-05-07,2021-08-06,2022-02-13,FA,CE
3595,632,2020-10-25,2021-09-06,2021-09-07,IN,CE
3596,966,2022-07-02,2021-05-16,9999-12-31,IN,AB
3597,1404,2021-03-25,2021-08-17,2021-11-02,IN,CE
3598,834,2021-11-18,2021-10-13,2022-01-29,IN,CE
3599,1025,2021-10-23,2021-02-17,2021-11-04,RE,CE
3600,1158,2021-03-17,2021-08-22,9999-12-31,RE,AB
3601,1544,2022-02-22,2021-03-27,2022-03-14,FA,CE
3602,1228,2021-12-14,2022-01-28,2022-05-11,FA,CE
3603,13,2022-04-20,2022-04-07,2022-05-26,FA,CE
3604,920,2021-11-23,2021-01-30,9999-12-31,IN,AB
3605,1602,2021-12-28,2021-06-02,9999-12-31,IN,AB
3606,1418,2021-05-17,2021-04-08,9999-12-31,RE,AB
3607,1369,2021-10-19,2021-07-17,2022-01-01,FA,CE
3608,233,2021-08-31,2020-11-28,9999-12-31,FA,AB
3609,1828,2020-11-10,2020-11-22,9999-12-31,RE,AB
3610,1927,2021-01-07,2021-02-26,9999-12-31,RE,AB
3611,1837,2020-11-10,2021-02-09,9999-12-31,RE,AB
3612,1152,2020-11-18,2022-01-30,2022-02-24,FA,CE
3613,61,2022-06-09,2020-12-26,9999-12-31,RE,AB
3614,517,2020-12-30,2022-02-19,2022-05-05,FA,CE
3615,1293,2021-03-16,2021-11-25,2022-04-24,IN,CE
3616,1947,2021-03-26,2021-09-11,9999-12-31,IN,AB
3617,608,2021-07-20,2021-08-27,2021-10-05,RE,CE
3618,1279,2021-03-30,2020-11-04,2021-11-11,RE,CE
3619,1672,2021-12-15,2022-03-06,9999-12-31,RE,AB
3620,1492,2022-04-14,2021-01-28,2022-01-26,IN,CE
3621,425,2022-06-25,2021-02-28,9999-12-31,RE,AB
3622,1124,2020-10-23,2020-10-22,2021-06-16,IN,CE
3623,874,2022-02-22,2021-03-18,2022-06-19,FA,CE
3624,156,2021-04-12,2021-09-19,2021-11-28,FA,CE
3625,453,2021-07-08,2022-06-07,2022-06-23,FA,CE
3626,327,2022-05-18,2022-04-21,2022-06-05,RE,CE
3627,1835,2022-04-22,2021-06-05,2022-04-08,RE,CE
3628,992,2020-12-22,2020-10-26,2022-03-03,FA,CE
3629,1213,2021-06-16,2021-11-13,9999-12-31,IN,AB
3630,1760,2020-10-26,2022-06-27,2022-07-02,RE,CE
3631,1822,2021-04-04,2021-07-26,9999-12-31,FA,AB
3632,1203,2022-06-29,2021-01-06,9999-12-31,FA,AB
3633,106,2020-10-16,2022-04-02,2022-06-18,IN,CE
3634,1168,2021-10-08,2021-09-03,2022-02-21,FA,CE
3635,869,2020-12-02,2022-01-14,2022-03-31,IN,CE
3636,602,2021-04-08,2021-09-04,2022-05-25,FA,CE
3637,1055,2020-11-19,2021-10-07,9999-12-31,RE,AB
3638,1080,2020-11-08,2022-05-14,9999-12-31,FA,AB
3639,460,2021-06-20,2021-06-07,9999-12-31,FA,AB
3640,961,2022-01-03,2022-03-02,2022-04-24,IN,CE
3641,137,2022-02-11,2022-02-24,9999-12-31,IN,AB
3642,1303,2022-06-02,2020-12-11,2021-05-29,FA,CE
3643,1914,2021-11-26,2022-06-13,9999-12-31,RE,AB
3644,1387,2021-11-16,2022-05-15,9999-12-31,FA,AB
3645,586,2021-10-14,2021-04-05,9999-12-31,IN,AB
3646,1875,2021-03-03,2020-11-06,9999-12-31,FA,AB
3647,772,2021-11-07,2022-04-24,2022-06-23,RE,CE
3648,722,2022-06-24,2021-05-17,2021-08-02,FA,CE
3649,1853,2021-10-05,2021-10-09,9999-12-31,IN,AB
3650,1135,2021-06-18,2021-10-17,2022-04-09,IN,CE
3651,1267,2021-04-10,2022-03-21,2022-05-04,RE,CE
3652,444,2021-09-20,2021-02-23,2022-05-24,IN,CE
3653,1889,2021-11-09,2022-06-03,2022-06-14,IN,CE
3654,209,2021-03-08,2022-02-10,9999-12-31,IN,AB
3655,1892,2021-02-16,2021-04-23,9999-12-31,IN,AB
3656,883,2020-10-21,2022-03-12,2022-05-05,IN,CE
3657,60,2021-05-23,2021-04-20,9999-12-31,IN,AB
3658,1276,2021-03-17,2021-06-13,9999-12-31,RE,AB
3659,1247,2021-09-28,2022-03-26,9999-12-31,RE,AB
3660,1806,2020-12-17,2021-04-03,2021-08-19,IN,CE
3661,717,2020-10-25,2020-10-12,2022-02-04,RE,CE
3662,883,2021-01-05,2020-11-18,9999-12-31,FA,AB
3663,206,2021-03-12,2021-05-02,9999-12-31,IN,AB
3664,1509,2021-03-14,2022-02-23,9999-12-31,IN,AB
3665,1098,2021-02-24,2021-11-01,2022-06-30,IN,CE
3666,646,2022-01-23,2020-10-16,2022-01-17,FA,CE
3667,798,2021-06-23,2022-05-04,9999-12-31,FA,AB
3668,1929,2021-11-04,2021-09-05,2022-06-28,RE,CE
3669,1865,2021-04-06,2022-01-17,9999-12-31,FA,AB
3670,1853,2022-04-03,2020-11-30,2022-01-07,FA,CE
3671,87,2022-06-05,2021-01-03,2021-08-06,IN,CE
3672,336,2022-04-16,2021-04-01,9999-12-31,FA,AB
3673,1431,2021-12-29,2022-07-05,9999-12-31,RE,AB
3674,1474,2021-08-04,2021-11-07,9999-12-31,RE,AB
3675,1533,2020-12-16,2020-11-25,2022-05-11,FA,CE
3676,1937,2020-11-29,2021-10-27,2022-05-04,RE,CE
3677,1761,2022-03-24,2021-05-22,9999-12-31,RE,AB
3678,1644,2021-11-27,2021-10-06,2021-12-15,RE,CE
3679,228,2022-01-31,2021-02-24,2022-04-17,RE,CE
3680,1685,2021-07-20,2021-06-25,9999-12-31,IN,AB
3681,1107,2021-04-28,2022-02-11,9999-12-31,IN,AB
3682,356,2021-11-08,2022-05-07,2022-06-16,FA,CE
3683,619,2021-11-15,2021-09-10,2022-02-12,FA,CE
3684,729,2021-01-27,2021-01-08,2021-07-22,IN,CE
3685,428,2022-06-23,2021-06-12,2022-02-25,FA,CE
3686,1143,2022-03-26,2021-12-31,9999-12-31,RE,AB
3687,769,2021-08-22,2021-09-28,9999-12-31,RE,AB
3688,1186,2022-04-23,2021-11-24,9999-12-31,IN,AB
3689,1399,2021-02-19,2022-04-29,2022-06-12,IN,CE
3690,813,2020-12-30,2020-11-03,2022-03-20,RE,CE
3691,1613,2022-06-02,2020-11-23,2022-04-06,FA,CE
3692,629,2021-02-25,2021-05-26,2021-10-14,RE,CE
3693,466,2022-05-28,2022-04-30,9999-12-31,IN,AB
3694,38,2020-12-20,2022-01-27,9999-12-31,IN,AB
3695,754,2021-10-20,2022-01-27,9999-12-31,FA,AB
3696,1273,2021-08-04,2020-10-27,2022-05-03,IN,CE
3697,1124,2021-08-08,2021-03-27,9999-12-31,RE,AB
3698,950,2021-09-25,2022-05-10,2022-07-04,RE,CE
3699,1630,2022-02-27,2020-12-02,9999-12-31,FA,AB
3700,845,2020-11-21,2022-05-24,2022-05-24,IN,CE
3701,548,2021-06-25,2021-10-16,9999-12-31,RE,AB
3702,1671,2021-07-15,2021-01-13,2021-03-03,IN,CE
3703,1302,2020-12-27,2021-06-29,2022-05-27,IN,CE
3704,785,2020-11-09,2020-12-12,2021-12-17,FA,CE
3705,580,2022-05-29,2021-04-12,2021-05-10,RE,CE
3706,486,2021-08-14,2022-01-20,9999-12-31,FA,AB
3707,116,2021-07-16,2022-02-11,9999-12-31,IN,AB
3708,1014,2020-12-18,2021-03-11,9999-12-31,RE,AB
3709,1691,2022-05-30,2021-11-21,2022-02-10,FA,CE
3710,246,2021-11-04,2021-05-04,2021-09-02,FA,CE
3711,588,2022-04-18,2021-09-21,9999-12-31,RE,AB
3712,1170,2020-12-29,2021-11-30,9999-12-31,RE,AB
3713,1417,2021-02-16,2022-06-11,2022-06-24,FA,CE
3714,527,2021-01-08,2021-10-08,2021-10-08,FA,CE
3715,1217,2021-09-05,2021-06-09,9999-12-31,RE,AB
3716,859,2022-04-15,2021-01-05,9999-12-31,FA,AB
3717,828,2021-10-17,2021-10-10,9999-12-31,IN,AB
3718,236,2021-12-11,2021-04-21,2022-02-16,FA,CE
3719,1006,2020-12-20,2021-02-24,9999-12-31,FA,AB
3720,1619,2021-04-14,2022-03-26,9999-12-31,IN,AB
3721,1228,2021-02-23,2022-03-30,2022-05-08,RE,CE
3722,1754,2021-03-10,2022-01-14,9999-12-31,RE,AB
3723,465,2021-04-20,2022-02-13,9999-12-31,RE,AB
3724,190,2022-05-05,2021-08-05,9999-12-31,IN,AB
3725,1271,2021-03-09,2021-07-26,9999-12-31,IN,AB
3726,695,2021-07-08,2021-09-29,2021-12-15,IN,CE
3727,9,2022-02-11,2021-01-12,2022-06-09,RE,CE
3728,1373,2020-12-31,2020-10-15,2022-01-11,FA,CE
3729,695,2021-08-08,2021-11-19,2022-04-04,FA,CE
3730,1722,2021-03-16,2022-03-19,2022-06-27,FA,CE
3731,1087,2020-11-08,2020-10-17,2020-12-31,FA,CE
3732,29,2022-03-15,2021-07-16,2022-05-18,RE,CE
3733,141,2021-09-20,2021-12-02,2021-12-02,RE,CE
3734,1489,2022-04-01,2021-07-21,2021-08-09,FA,CE
3735,170,2022-03-09,2021-06-21,9999-12-31,FA,AB
3736,1962,2022-03-04,2020-12-16,2022-04-23,IN,CE
3737,560,2022-05-30,2020-12-29,2021-06-28,FA,CE
3738,1680,2020-12-12,2022-05-05,9999-12-31,RE,AB
3739,1415,2021-01-18,2022-04-24,9999-12-31,RE,AB
3740,1700,2022-01-29,2022-04-10,2022-05-14,IN,CE
3741,1010,2022-05-12,2022-02-20,2022-05-23,FA,CE
3742,1745,2021-10-22,2021-06-26,9999-12-31,FA,AB
3743,583,2021-12-30,2021-06-22,9999-12-31,IN,AB
3744,1050,2021-04-13,2021-08-22,2021-11-14,FA,CE
3745,445,2022-06-16,2021-05-01,2021-11-21,IN,CE
3746,1810,2022-07-03,2022-05-17,9999-12-31,FA,AB
3747,16,2021-03-23,2021-03-13,2021-08-27,IN,CE
3748,491,2021-07-09,2020-12-27,2021-01-09,IN,CE
3749,91,2021-03-28,2020-11-16,9999-12-31,RE,AB
3750,750,2022-03-29,2022-05-29,2022-06-03,FA,CE
3751,1020,2021-07-26,2021-10-25,2021-12-17,IN,CE
3752,1021,2020-12-09,2020-11-25,2021-02-23,FA,CE
3753,1020,2021-06-18,2021-08-02,9999-12-31,FA,AB
3754,611,2021-01-20,2022-05-05,2022-06-15,RE,CE
3755,140,2021-12-24,2021-03-29,2021-06-18,RE,CE
3756,1569,2022-04-04,2022-02-04,9999-12-31,IN,AB
3757,756,2022-05-20,2022-02-15,2022-05-29,IN,CE
3758,687,2020-12-22,2021-04-17,2021-12-13,FA,CE
3759,1114,2020-11-14,2022-02-09,2022-04-12,FA,CE
3760,1842,2021-04-09,2020-12-16,2021-01-29,IN,CE
3761,1973,2021-09-18,2021-09-14,9999-12-31,FA,AB
3762,1421,2022-01-18,2021-05-18,2022-03-17,IN,CE
3763,54,2021-02-24,2022-02-24,2022-04-06,IN,CE
3764,1760,2021-10-22,2021-10-05,2021-12-10,FA,CE
3765,537,2021-06-19,2022-02-23,9999-12-31,IN,AB
3766,1443,2021-10-03,2021-07-20,2021-09-14,FA,CE
3767,806,2022-02-23,2022-06-05,9999-12-31,RE,AB
3768,655,2021-03-16,2021-01-17,9999-12-31,IN,AB
3769,1727,2021-09-09,2021-02-15,9999-12-31,RE,AB
3770,1144,2021-09-29,2020-11-04,9999-12-31,RE,AB
3771,1866,2021-06-18,2021-09-22,9999-12-31,IN,AB
3772,1204,2021-06-24,2021-08-01,9999-12-31,IN,AB
3773,1501,2021-02-05,2021-04-22,9999-12-31,RE,AB
3774,932,2021-06-18,2020-12-07,2022-03-24,IN,CE
3775,172,2021-09-23,2021-05-07,2022-02-24,FA,CE
3776,1280,2020-10-19,2021-03-28,9999-12-31,IN,AB
3777,1097,2021-08-07,2021-04-24,9999-12-31,FA,AB
3778,33,2021-10-01,2020-10-21,2020-11-30,RE,CE
3779,1821,2022-03-17,2021-11-13,9999-12-31,RE,AB
3780,192,2021-09-18,2021-01-21,9999-12-31,IN,AB
3781,1204,2020-12-16,2022-05-09,9999-12-31,FA,AB
3782,1268,2022-01-15,2020-11-07,9999-12-31,FA,AB
3783,1912,2021-01-29,2021-08-12,9999-12-31,FA,AB
3784,3,2020-10-24,2021-08-07,9999-12-31,RE,AB
3785,401,2021-09-09,2021-05-28,2021-12-29,IN,CE
3786,360,2021-07-04,2021-01-30,2022-05-21,FA,CE
3787,127,2021-06-14,2021-08-01,2022-04-05,RE,CE
3788,801,2020-11-03,2022-05-01,2022-06-30,IN,CE
3789,785,2022-03-10,2020-11-23,9999-12-31,FA,AB
3790,1744,2021-11-12,2021-04-04,9999-12-31,RE,AB
3791,1460,2021-11-16,2021-04-26,9999-12-31,RE,AB
3792,368,2021-07-09,2021-01-25,2021-09-05,IN,CE
3793,340,2021-04-15,2020-11-23,9999-12-31,IN,AB
3794,918,2020-11-12,2021-08-24,2021-10-21,FA,CE
3795,182,2020-12-19,2022-06-10,9999-12-31,RE,AB
3796,1088,2021-04-18,2021-10-28,9999-12-31,RE,AB
3797,1295,2020-12-16,2022-06-15,9999-12-31,FA,AB
3798,1827,2022-03-11,2021-12-17,2022-02-25,IN,CE
3799,799,2021-11-15,2020-10-21,9999-12-31,IN,AB
3800,941,2022-03-22,2020-10-11,9999-12-31,RE,AB
3801,1066,2021-10-13,2020-12-29,9999-12-31,RE,AB
3802,1748,2021-08-18,2021-09-02,2022-05-11,FA,CE
3803,1107,2022-01-08,2022-04-21,9999-12-31,FA,AB
3804,302,2021-05-08,2021-03-26,9999-12-31,FA,AB
3805,908,2021-09-18,2021-07-06,2022-04-05,FA,CE
3806,126,2020-11-15,2020-12-03,9999-12-31,IN,AB
3807,1989,2021-03-02,2022-03-15,2022-04-10,RE,CE
3808,1022,2022-07-04,2020-12-16,9999-12-31,RE,AB
3809,1262,2021-04-08,2021-04-05,9999-12-31,FA,AB
3810,1429,2021-12-04,2020-12-30,9999-12-31,RE,AB
3811,1123,2021-12-27,2021-05-19,9999-12-31,RE,AB
3812,1885,2022-02-11,2021-11-06,9999-12-31,RE,AB
3813,1649,2022-03-25,2021-04-17,9999-12-31,FA,AB
3814,1203,2022-02-28,2022-04-03,9999-12-31,FA,AB
3815,1589,2022-05-06,2021-10-21,9999-12-31,RE,AB
3816,1354,2021-09-24,2022-01-02,9999-12-31,RE,AB
3817,914,2022-03-17,2021-04-10,9999-12-31,RE,AB
3818,1268,2022-06-10,2022-05-29,2022-06-12,FA,CE
3819,1859,2021-05-19,2021-12-15,2022-02-15,RE,CE
3820,1610,2021-03-10,2021-08-18,9999-12-31,RE,AB
3821,1507,2022-06-12,2020-10-12,9999-12-31,FA,AB
3822,168,2021-02-24,2021-03-20,2021-05-24,IN,CE
3823,450,2020-12-19,2022-02-04,2022-05-22,IN,CE
3824,1006,2021-07-29,2021-07-28,2021-09-05,IN,CE
3825,1502,2022-04-16,2021-06-05,9999-12-31,IN,AB
3826,1937,2021-11-17,2021-02-14,9999-12-31,IN,AB
3827,223,2021-03-04,2021-05-03,2021-09-14,FA,CE
3828,846,2021-03-18,2021-04-28,9999-12-31,IN,AB
3829,757,2020-12-17,2022-03-27,9999-12-31,RE,AB
3830,560,2021-07-08,2022-04-04,9999-12-31,RE,AB
3831,936,2021-03-18,2022-04-21,2022-05-31,IN,CE
3832,774,2020-12-31,2020-10-22,2022-04-04,FA,CE
3833,1095,2021-01-13,2021-06-11,2022-06-14,RE,CE
3834,1654,2021-05-15,2022-01-17,2022-03-30,RE,CE
3835,80,2021-11-16,2022-02-25,2022-02-25,IN,CE
3836,66,2022-04-08,2021-12-11,9999-12-31,FA,AB
3837,1619,2022-04-02,2021-06-05,2021-12-24,RE,CE
3838,1136,2021-02-08,2021-02-05,2022-02-22,FA,CE
3839,1641,2020-11-29,2022-06-15,9999-12-31,FA,AB
3840,34,2022-02-28,2020-11-14,9999-12-31,RE,AB
3841,742,2022-04-02,2022-02-14,2022-06-12,IN,CE
3842,1394,2020-11-19,2022-02-22,9999-12-31,FA,AB
3843,319,2022-06-16,2022-02-06,9999-12-31,FA,AB
3844,622,2022-03-26,2022-01-03,2022-04-02,FA,CE
3845,944,2021-01-02,2021-08-21,9999-12-31,FA,AB
3846,588,2021-08-16,2022-06-30,2022-07-05,IN,CE
3847,1846,2021-01-06,2021-12-07,2022-02-08,RE,CE
3848,390,2021-03-27,2020-12-28,2022-05-23,IN,CE
3849,1524,2021-09-19,2021-03-02,9999-12-31,IN,AB
3850,1825,2021-01-25,2021-09-18,9999-12-31,FA,AB
3851,716,2021-06-02,2020-12-09,2022-01-12,IN,CE
3852,1038,2021-06-20,2022-03-05,2022-03-24,IN,CE
3853,1938,2021-10-10,2021-10-18,2022-04-20,RE,CE
3854,68,2020-12-07,2021-02-15,9999-12-31,FA,AB
3855,1948,2022-02-03,2021-04-09,9999-12-31,IN,AB
